VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_1310,9,170.66,1812.91,4380.00,1841.00,540.00,1999.00,1610.32,160.00,1450.32
VEH_1311,6,111.57,1470.08,2580.00,1506.00,360.00,714.00,1336.06,160.00,1176.06
VEH_1312,8,169.64,1602.51,4380.00,1648.00,480.00,2252.00,1442.01,160.00,1282.01
VEH_1313,9,195.79,1143.21,5160.00,1230.00,540.00,3390.00,1074.57,160.00,914.57
VEH_1314,1,22.82,260.94,480.00,260.00,60.00,160.00,368.75,160.00,208.75
VEH_1315,8,169.87,1433.42,3554.00,1516.00,480.00,1558.00,1306.74,160.00,1146.74
VEH_1316,8,179.57,1785.17,5160.00,1899.00,480.00,2781.00,1588.14,160.00,1428.14
VEH_1317,11,256.84,1596.57,4633.00,1753.00,660.00,2220.00,1437.26,160.00,1277.26
VEH_1318,2,44.33,325.04,2614.00,331.00,120.00,2163.00,420.03,160.00,260.03
VEH_1319,5,113.53,1178.42,2892.00,1204.00,300.00,1388.00,1102.73,160.00,942.73
VEH_1320,6,119.14,1243.48,2904.00,1300.00,360.00,1244.00,1154.78,160.00,994.78
VEH_1321,11,213.86,1621.78,5820.00,1764.00,660.00,3396.00,1457.42,160.00,1297.42
VEH_1322,5,100.66,810.17,3880.00,876.00,300.00,2704.00,808.14,160.00,648.14
VEH_1323,7,147.62,1171.92,4020.00,1256.00,420.00,2344.00,1097.54,160.00,937.54
VEH_1324,7,145.54,1289.98,4380.00,1338.00,420.00,2622.00,1191.98,160.00,1031.98
VEH_1325,2,50.32,532.92,2580.00,544.00,120.00,1916.00,586.33,160.00,426.33
VEH_1326,9,175.61,1153.06,5160.00,1228.00,540.00,3392.00,1082.44,160.00,922.44
VEH_1327,8,175.81,1175.66,5820.00,1249.00,480.00,4091.00,1100.53,160.00,940.53
VEH_1328,10,202.47,1330.44,4800.00,1429.00,600.00,2771.00,1224.35,160.00,1064.35
VEH_1329,8,166.04,1156.42,4380.00,1242.00,480.00,2658.00,1085.14,160.00,925.14
VEH_1330,8,157.55,1839.28,4980.00,1896.00,480.00,2604.00,1631.43,160.00,1471.43
VEH_1331,7,125.32,882.96,5160.00,953.00,420.00,3787.00,866.37,160.00,706.37
VEH_1332,8,171.38,1072.53,4800.00,1173.00,480.00,3147.00,1018.02,160.00,858.02
VEH_1333,4,86.09,641.37,2940.00,681.00,240.00,2019.00,673.10,160.00,513.10
VEH_1334,6,117.82,1063.65,3540.00,1087.00,360.00,2093.00,1010.92,160.00,850.92
VEH_1335,5,95.71,683.36,2580.00,710.00,300.00,1570.00,706.69,160.00,546.69
VEH_1336,5,110.30,1229.29,6240.00,1248.00,300.00,4692.00,1143.43,160.00,983.43
VEH_1337,3,68.00,756.87,2940.00,792.00,180.00,1968.00,765.50,160.00,605.50
VEH_1338,2,48.20,287.25,933.00,307.00,120.00,506.00,389.80,160.00,229.80
VEH_1339,8,165.86,1248.09,5045.00,1310.00,480.00,3255.00,1158.47,160.00,998.47
VEH_1340,7,147.25,1377.37,5291.00,1423.00,420.00,3448.00,1261.89,160.00,1101.89
VEH_1341,7,153.31,1657.62,4607.00,1713.00,420.00,2474.00,1486.10,160.00,1326.10
VEH_1342,4,91.04,909.93,3602.00,969.00,240.00,2393.00,887.94,160.00,727.94
VEH_1343,2,45.18,447.52,1500.00,498.00,120.00,882.00,518.02,160.00,358.02
VEH_1344,4,64.23,758.31,2940.00,793.00,240.00,1907.00,766.65,160.00,606.65
VEH_1345,7,125.05,1395.82,3760.00,1442.00,420.00,1898.00,1276.66,160.00,1116.66
VEH_1346,11,219.07,2112.45,4980.00,2185.00,660.00,2135.00,1849.96,160.00,1689.96
VEH_1347,10,222.69,1134.13,5609.00,1266.00,600.00,3743.00,1067.31,160.00,907.31
VEH_1348,10,205.30,1815.24,4800.00,1944.00,600.00,2256.00,1612.20,160.00,1452.20
VEH_1349,8,162.85,1249.10,5460.00,1349.00,480.00,3631.00,1159.28,160.00,999.28
VEH_1350,3,63.96,700.51,1500.00,701.00,180.00,619.00,720.41,160.00,560.41
VEH_1351,8,175.65,1379.49,3233.00,1479.00,480.00,1274.00,1263.59,160.00,1103.59
VEH_1352,9,242.11,1598.86,4331.00,1690.00,540.00,2101.00,1818.86,220.00,1598.86
VEH_1353,12,313.08,1095.30,4625.00,1221.00,720.00,2684.00,1315.30,220.00,1095.30
VEH_1354,3,86.04,621.72,986.00,665.00,180.00,141.00,841.72,220.00,621.72
VEH_1355,10,293.60,1908.43,4243.00,1992.00,600.00,1651.00,2128.43,220.00,1908.43
VEH_1356,14,342.91,1970.35,5820.00,2128.00,840.00,2852.00,2190.35,220.00,1970.35
VEH_1357,9,211.43,1555.77,3793.00,1614.00,540.00,1639.00,1775.77,220.00,1555.77
VEH_1358,8,192.33,1191.15,4380.00,1264.00,480.00,2636.00,1411.15,220.00,1191.15
VEH_1359,5,123.18,749.45,2100.00,812.00,300.00,988.00,969.45,220.00,749.45
VEH_1360,10,264.12,1346.74,4380.00,1438.00,600.00,2342.00,1566.74,220.00,1346.74
VEH_1361,10,232.67,1743.62,4380.00,1825.00,600.00,1955.00,1963.62,220.00,1743.62
VEH_1362,11,251.88,1624.47,4380.00,1730.00,660.00,1990.00,1844.47,220.00,1624.47
VEH_1363,9,173.43,925.03,4980.00,1030.00,540.00,3410.00,1145.03,220.00,925.03
VEH_1364,5,130.98,775.38,2100.00,830.00,300.00,970.00,995.38,220.00,775.38
VEH_1365,8,211.99,1126.19,4380.00,1190.00,480.00,2710.00,1346.19,220.00,1126.19
VEH_1366,9,196.68,693.89,2940.00,795.00,540.00,1605.00,913.89,220.00,693.89
VEH_1367,7,190.26,771.40,2940.00,880.00,420.00,1640.00,991.40,220.00,771.40
VEH_1368,5,109.41,976.75,2100.00,984.00,300.00,816.00,1196.75,220.00,976.75
VEH_1369,1,20.51,212.86,840.00,237.00,60.00,543.00,432.86,220.00,212.86
VEH_1370,4,109.09,657.77,2123.00,680.00,240.00,1203.00,877.77,220.00,657.77
VEH_1371,11,294.69,1537.30,4380.00,1621.00,660.00,2099.00,1757.30,220.00,1537.30
VEH_1372,11,263.22,1735.65,4226.00,1839.00,660.00,1727.00,1955.65,220.00,1735.65
VEH_1373,4,84.11,706.30,4380.00,729.00,240.00,3411.00,926.30,220.00,706.30
VEH_1374,7,205.86,772.42,2940.00,865.00,420.00,1655.00,992.42,220.00,772.42
VEH_1375,9,188.24,652.18,4380.00,735.00,540.00,3105.00,872.18,220.00,652.18
VEH_1376,14,329.49,1275.20,4020.00,1432.00,840.00,1748.00,1495.20,220.00,1275.20
VEH_1377,1,27.46,234.48,840.00,239.00,60.00,541.00,454.48,220.00,234.48
VEH_1378,7,190.60,969.59,2940.00,1049.00,420.00,1471.00,1189.59,220.00,969.59
VEH_1379,5,133.52,770.68,2126.00,815.00,300.00,1011.00,990.68,220.00,770.68
VEH_1380,2,54.95,360.08,2387.00,377.00,120.00,1890.00,580.08,220.00,360.08
VEH_1381,10,259.06,1458.82,4380.00,1593.00,600.00,2187.00,1678.82,220.00,1458.82
VEH_1382,8,188.47,970.05,4980.00,1066.00,480.00,3434.00,1190.05,220.00,970.05
VEH_1383,1,30.56,206.20,840.00,212.00,60.00,568.00,426.20,220.00,206.20
VEH_1384,1,22.69,212.86,840.00,237.00,60.00,543.00,432.86,220.00,212.86
VEH_1385,1,25.59,212.86,840.00,237.00,60.00,543.00,432.86,220.00,212.86
VEH_1386,8,230.20,878.16,5335.00,978.00,480.00,3877.00,1098.16,220.00,878.16
VEH_1387,11,237.78,1119.56,4380.00,1230.00,660.00,2490.00,1339.56,220.00,1119.56
VEH_1388,3,85.76,330.94,2305.00,373.00,180.00,1752.00,550.94,220.00,330.94
VEH_1389,1,27.27,257.09,2130.00,270.00,60.00,1800.00,477.09,220.00,257.09
VEH_1390,2,62.53,604.96,2187.00,610.00,120.00,1457.00,824.96,220.00,604.96
VEH_1391,1,30.89,276.15,1054.00,274.00,60.00,720.00,496.15,220.00,276.15
VEH_1392,7,146.16,532.88,5820.00,609.00,420.00,4791.00,752.88,220.00,532.88
VEH_1393,6,141.36,946.67,3570.00,995.00,360.00,2215.00,1166.67,220.00,946.67
VEH_1394,4,112.84,925.18,3593.00,1050.00,240.00,2303.00,1145.18,220.00,925.18
VEH_1395,6,159.67,1391.04,5138.00,1428.00,360.00,3350.00,1611.04,220.00,1391.04
VEH_1396,4,87.93,699.39,5160.00,730.00,240.00,4190.00,919.39,220.00,699.39
VEH_1397,8,216.01,1318.11,5160.00,1410.00,480.00,3270.00,1538.11,220.00,1318.11
VEH_1398,5,131.76,895.71,4179.00,971.00,300.00,2908.00,1115.71,220.00,895.71
VEH_1399,2,38.32,322.58,1500.00,344.00,120.00,1036.00,542.58,220.00,322.58
VEH_1400,5,108.66,1132.53,3245.00,1182.00,300.00,1763.00,1352.53,220.00,1132.53
VEH_1401,7,155.09,720.10,3540.00,760.00,420.00,2360.00,940.10,220.00,720.10
VEH_1402,4,124.42,569.60,2580.00,606.00,240.00,1734.00,983.52,300.00,683.52
VEH_1403,1,37.11,267.13,840.00,266.00,60.00,514.00,620.56,300.00,320.56
VEH_1404,6,154.97,442.69,3026.00,491.00,360.00,2175.00,831.23,300.00,531.23
VEH_1405,1,34.30,226.90,1751.00,251.00,60.00,1440.00,572.28,300.00,272.28
VEH_1406,6,148.41,963.99,2940.00,1019.00,360.00,1561.00,1456.79,300.00,1156.79
VEH_1407,9,233.87,567.24,5160.00,656.00,540.00,3964.00,980.68,300.00,680.68
VEH_1408,9,218.14,681.87,4380.00,740.00,540.00,3100.00,1118.24,300.00,818.24
VEH_1409,12,274.76,907.05,5160.00,977.00,720.00,3463.00,1388.45,300.00,1088.45
VEH_1410,5,133.53,341.18,3720.00,431.00,300.00,2989.00,709.41,300.00,409.41
VEH_1411,9,212.24,965.29,5319.00,1010.00,540.00,3769.00,1458.35,300.00,1158.35
VEH_1412,2,35.23,288.14,1140.00,300.00,120.00,720.00,645.77,300.00,345.77
VEH_1413,8,187.36,626.13,3540.00,709.00,480.00,2351.00,1051.36,300.00,751.36
VEH_1414,8,187.05,967.17,4020.00,1025.00,480.00,2515.00,1460.61,300.00,1160.61
VEH_1415,6,134.37,382.29,3540.00,475.00,360.00,2705.00,758.75,300.00,458.75
VEH_1416,14,360.32,1185.05,5302.00,1320.00,840.00,3142.00,1722.06,300.00,1422.06
VEH_1417,10,245.85,598.08,4380.00,701.00,600.00,3079.00,1017.69,300.00,717.69
VEH_1418,1,27.29,237.71,1920.00,242.00,60.00,1618.00,585.25,300.00,285.25
VEH_1419,9,220.04,719.15,3748.00,807.00,540.00,2401.00,1162.99,300.00,862.99
VEH_1420,11,259.73,1437.55,4384.00,1509.00,660.00,2215.00,2025.06,300.00,1725.06
VEH_1421,2,41.60,376.70,2280.00,377.00,120.00,1783.00,752.04,300.00,452.04
VEH_1422,3,74.83,387.84,2312.00,450.00,180.00,1682.00,765.41,300.00,465.41
VEH_1423,1,35.10,188.38,1920.00,186.00,60.00,1674.00,526.06,300.00,226.06
VEH_1424,4,108.10,460.74,2580.00,493.00,240.00,1847.00,852.89,300.00,552.89
VEH_1425,5,129.87,1038.95,5160.00,1106.00,300.00,3754.00,1546.74,300.00,1246.74
VEH_1426,1,27.51,243.49,1920.00,261.00,60.00,1599.00,592.19,300.00,292.19
VEH_1427,4,100.36,803.11,3771.00,794.00,240.00,2737.00,1263.73,300.00,963.73
VEH_1428,2,40.66,260.94,2100.00,260.00,120.00,1720.00,613.13,300.00,313.13
VEH_1429,6,149.59,711.91,3776.00,734.00,360.00,2682.00,1154.29,300.00,854.29
VEH_1430,10,247.48,1135.05,5460.00,1250.00,600.00,3610.00,1662.06,300.00,1362.06
VEH_1431,4,77.07,1014.52,4020.00,1026.00,240.00,2754.00,1517.43,300.00,1217.43
VEH_1432,5,124.86,819.55,3911.00,891.00,300.00,2720.00,1283.47,300.00,983.47
VEH_1433,1,27.39,259.56,2100.00,262.00,60.00,1778.00,611.48,300.00,311.48
VEH_1434,5,106.55,797.30,3360.00,864.00,300.00,2196.00,1256.76,300.00,956.76
VEH_1435,2,41.29,343.61,2250.00,350.00,120.00,1780.00,712.33,300.00,412.33
VEH_1436,2,65.83,613.22,4380.00,619.00,120.00,3641.00,1035.86,300.00,735.86
VEH_1437,3,62.61,399.44,2379.00,444.00,180.00,1755.00,779.33,300.00,479.33
VEH_1438,2,41.21,348.93,2280.00,347.00,120.00,1813.00,718.71,300.00,418.71
VEH_1439,2,40.40,348.66,2280.00,339.00,120.00,1821.00,718.39,300.00,418.39
VEH_1440,4,90.03,501.09,4380.00,556.00,240.00,3584.00,901.31,300.00,601.31
VEH_1441,2,39.98,491.71,3360.00,509.00,120.00,2731.00,890.05,300.00,590.05
VEH_1442,6,166.91,805.27,4980.00,868.00,360.00,3752.00,1266.32,300.00,966.32
VEH_1443,1,34.01,179.76,2280.00,185.00,60.00,2035.00,515.71,300.00,215.71
VEH_1444,4,99.84,424.17,5160.00,472.00,240.00,4448.00,809.01,300.00,509.01
VEH_1445,5,118.71,368.88,3608.00,398.00,300.00,2910.00,742.66,300.00,442.66
VEH_1446,7,161.13,579.78,4380.00,643.00,420.00,3317.00,995.74,300.00,695.74
VEH_1447,3,78.77,471.88,2940.00,490.00,180.00,2270.00,866.26,300.00,566.26
VEH_1448,5,105.27,350.27,3360.00,401.00,300.00,2659.00,720.32,300.00,420.32
VEH_1449,8,168.38,466.43,4980.00,541.00,480.00,3959.00,859.72,300.00,559.72
VEH_1450,5,108.94,283.77,3126.00,328.00,300.00,2498.00,640.52,300.00,340.52
VEH_1451,2,41.60,386.97,2940.00,395.00,120.00,2425.00,764.37,300.00,464.37
VEH_1452,11,233.78,839.91,3860.00,920.00,660.00,2280.00,1659.86,400.00,1259.86
VEH_1453,2,43.53,187.14,2355.00,200.00,120.00,2035.00,680.71,400.00,280.71
VEH_1454,4,93.37,647.47,3262.00,657.00,240.00,2365.00,1371.20,400.00,971.20
VEH_1455,2,50.74,192.08,2368.00,203.00,120.00,2045.00,688.12,400.00,288.12
VEH_1456,6,140.73,493.64,3605.00,523.00,360.00,2722.00,1140.46,400.00,740.46
VEH_1457,4,83.03,366.61,4380.00,389.00,240.00,3751.00,949.92,400.00,549.92
VEH_1458,2,47.63,313.95,2451.00,340.00,120.00,1991.00,870.93,400.00,470.93
VEH_1459,6,144.89,386.05,3785.00,443.00,360.00,2982.00,979.08,400.00,579.08
VEH_1460,10,232.60,864.87,5222.00,921.00,600.00,3701.00,1697.31,400.00,1297.31
VEH_1461,2,47.58,389.57,2580.00,380.00,120.00,2080.00,984.35,400.00,584.35
VEH_1462,5,116.93,673.33,3993.00,694.00,300.00,2999.00,1409.99,400.00,1009.99
VEH_1463,2,49.14,270.23,3923.00,296.00,120.00,3507.00,805.34,400.00,405.34
VEH_1464,7,160.69,541.70,3608.00,606.00,420.00,2582.00,1212.55,400.00,812.55
VEH_1465,4,97.25,697.81,2940.00,754.00,240.00,1946.00,1446.72,400.00,1046.72
VEH_1466,4,96.76,682.86,3470.00,716.00,240.00,2514.00,1424.30,400.00,1024.30
VEH_1467,6,137.93,822.59,3487.00,846.00,360.00,2281.00,1633.89,400.00,1233.89
VEH_1468,3,73.16,507.79,4380.00,537.00,180.00,3663.00,1161.69,400.00,761.69
VEH_1469,4,91.96,225.87,2940.00,243.00,240.00,2457.00,738.81,400.00,338.81
VEH_1470,7,163.22,557.13,4482.00,603.00,420.00,3459.00,1235.69,400.00,835.69
VEH_1471,4,96.81,306.49,3787.00,339.00,240.00,3208.00,859.73,400.00,459.73
VEH_1472,5,132.49,245.68,2940.00,287.00,300.00,2353.00,768.52,400.00,368.52
VEH_1473,6,134.44,973.40,4154.00,1019.00,360.00,2775.00,1860.11,400.00,1460.11
VEH_1474,2,49.65,176.08,2580.00,172.00,120.00,2288.00,664.12,400.00,264.12
VEH_1475,1,34.96,199.58,2280.00,198.00,60.00,2022.00,699.37,400.00,299.37
VEH_1476,2,48.02,398.84,2580.00,407.00,120.00,2053.00,998.25,400.00,598.25
VEH_1477,2,50.66,321.32,4020.00,334.00,120.00,3566.00,881.98,400.00,481.98
VEH_1478,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1479,6,139.50,382.23,4800.00,427.00,360.00,4013.00,973.34,400.00,573.34
VEH_1480,4,87.76,303.80,5160.00,330.00,240.00,4590.00,855.70,400.00,455.70
VEH_1481,2,49.69,211.93,2940.00,211.00,120.00,2609.00,717.90,400.00,317.90
VEH_1482,1,38.19,122.25,3720.00,123.00,60.00,3537.00,583.38,400.00,183.38
VEH_1483,2,50.79,324.79,3360.00,329.00,120.00,2911.00,887.19,400.00,487.19
VEH_1484,6,139.03,403.98,3822.00,429.00,360.00,3033.00,1005.96,400.00,605.96
VEH_1485,8,186.00,745.67,4972.00,844.00,480.00,3648.00,1518.50,400.00,1118.50
VEH_1486,4,96.68,557.40,4380.00,604.00,240.00,3536.00,1236.09,400.00,836.09
VEH_1487,6,141.72,599.22,4464.00,611.00,360.00,3493.00,1298.83,400.00,898.83
VEH_1488,2,49.34,152.82,3816.00,158.00,120.00,3538.00,629.23,400.00,229.23
VEH_1489,6,142.01,659.03,4380.00,715.00,360.00,3305.00,1388.54,400.00,988.54
VEH_1490,4,98.27,231.60,3540.00,246.00,240.00,3054.00,747.40,400.00,347.40
VEH_1491,2,44.97,402.91,2940.00,412.00,120.00,2408.00,1004.36,400.00,604.36
VEH_1492,4,99.95,418.84,4380.00,452.00,240.00,3688.00,1028.26,400.00,628.26
VEH_1493,2,47.50,374.23,3994.00,387.00,120.00,3487.00,961.35,400.00,561.35
VEH_1494,2,50.88,182.80,3820.00,193.00,120.00,3507.00,674.21,400.00,274.21
VEH_1495,4,93.06,297.95,4020.00,325.00,240.00,3455.00,846.92,400.00,446.92
VEH_1496,7,144.09,321.14,4380.00,372.00,420.00,3588.00,881.71,400.00,481.71
VEH_1497,2,47.14,185.24,3799.00,197.00,120.00,3482.00,677.86,400.00,277.86
VEH_1498,2,50.54,356.53,3889.00,352.00,120.00,3417.00,934.80,400.00,534.80
VEH_1499,2,48.73,173.37,3832.00,176.00,120.00,3536.00,660.06,400.00,260.06
VEH_1500,2,47.68,345.99,3928.00,351.00,120.00,3457.00,918.99,400.00,518.99
VEH_1501,2,49.88,256.08,3799.00,277.00,120.00,3402.00,784.12,400.00,384.12
VEH_1502,2,49.30,281.95,3806.00,283.00,120.00,3403.00,1007.50,500.00,507.50
VEH_1503,6,134.52,312.23,4075.00,366.00,360.00,3349.00,1062.02,500.00,562.02
VEH_1504,4,101.96,647.51,5160.00,666.00,240.00,4254.00,1665.53,500.00,1165.53
VEH_1505,2,54.53,199.54,4380.00,214.00,120.00,4046.00,859.17,500.00,359.17
VEH_1506,2,54.41,312.15,3926.00,320.00,120.00,3486.00,1061.88,500.00,561.88
VEH_1507,3,79.22,169.97,4380.00,193.00,180.00,4007.00,805.94,500.00,305.94
VEH_1508,2,50.77,193.63,4020.00,214.00,120.00,3686.00,848.54,500.00,348.54
VEH_1509,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1510,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1511,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1512,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1513,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1514,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1515,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1516,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1517,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1519,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1520,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1521,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1522,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1523,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1524,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1525,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1526,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1527,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1528,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1529,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1530,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1531,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1532,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1533,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1534,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1535,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1536,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1537,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1538,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1539,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1540,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1541,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1542,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1543,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1544,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1545,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1546,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1547,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1548,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1549,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1550,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1551,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1552,4,87.36,924.27,2580.00,941.00,240.00,1399.00,899.42,160.00,739.42
VEH_1553,10,200.50,1193.45,5161.00,1283.00,600.00,3278.00,1114.76,160.00,954.76
VEH_1554,1,21.28,220.64,1500.00,216.00,60.00,1224.00,336.51,160.00,176.51
VEH_1555,4,93.19,648.63,5160.00,691.00,240.00,4229.00,678.91,160.00,518.91
VEH_1556,3,64.89,700.36,2580.00,719.00,180.00,1681.00,720.29,160.00,560.29
VEH_1557,1,20.95,299.27,2100.00,300.00,60.00,1740.00,399.41,160.00,239.41
VEH_1558,4,82.48,721.19,4380.00,768.00,240.00,3372.00,736.96,160.00,576.96
VEH_1559,9,194.03,1248.89,5820.00,1330.00,540.00,3950.00,1159.11,160.00,999.11
VEH_1560,6,118.48,1035.36,4800.00,1098.00,360.00,3342.00,988.29,160.00,828.29
VEH_1561,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1562,2,42.85,172.81,4020.00,199.00,120.00,3701.00,298.25,160.00,138.25
VEH_1563,1,22.00,185.82,3720.00,194.00,60.00,3466.00,308.65,160.00,148.65
VEH_1564,5,93.24,622.52,5614.00,683.00,300.00,4631.00,658.02,160.00,498.02
VEH_1565,1,22.21,185.82,2414.00,194.00,60.00,2160.00,308.65,160.00,148.65
VEH_1566,3,61.84,411.67,4380.00,437.00,180.00,3763.00,489.34,160.00,329.34
VEH_1567,12,271.15,1178.48,6420.00,1348.00,720.00,4352.00,1102.78,160.00,942.78
VEH_1568,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1569,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1570,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1571,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1572,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1573,1,29.98,202.21,3360.00,209.00,60.00,3091.00,422.21,220.00,202.21
VEH_1574,4,109.60,414.81,4980.00,455.00,240.00,4285.00,634.81,220.00,414.81
VEH_1575,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1576,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1577,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1578,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1580,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1581,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1582,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1583,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1584,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1585,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1586,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1587,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1588,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1589,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1590,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1591,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1592,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1593,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1594,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1595,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1596,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1597,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1598,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1599,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1600,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1601,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1602,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_1603,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
