ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
20230515B497392_001,VEH_502,12,D_77,2023-05-16 15:03,0,60,2023-05-16 16:03,Yes,18.34,780,1080,6
Null,VEH_503,1,O_309,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316930,VEH_503,2,D_2168,2023-05-15 09:49,191,60,2023-05-15 14:00,Yes,11.51,780,1080,0
Null,VEH_503,3,O_288,2023-05-15 14:19,0,0,2023-05-15 14:19,Null,0.0,0,1440,-1
PND000339,VEH_503,4,D_2318,2023-05-15 17:44,0,60,2023-05-15 18:44,Yes,23.26,780,1080,2
Null,VEH_503,5,O_276,2023-05-15 20:23,0,0,2023-05-15 20:23,Null,0.0,0,1440,-1
20230513B494282_001,VEH_503,6,D_166,2023-05-15 21:06,174,60,2023-05-16 01:00,Yes,19.21,0,360,3
Null,VEH_503,7,O_800,2023-05-16 03:09,0,0,2023-05-16 03:09,Null,0.0,0,1440,-1
20230515B498204_001,VEH_503,8,D_143,2023-05-16 03:11,0,60,2023-05-16 04:11,Yes,23.6,0,360,4
Null,VEH_503,9,O_279,2023-05-16 06:15,0,0,2023-05-16 06:15,Null,0.0,0,1440,-1
20230516B499901_001,VEH_503,10,D_108,2023-05-16 07:12,0,60,2023-05-16 08:12,Yes,23.34,420,900,5
Null,VEH_503,11,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497446_001,VEH_503,12,D_55,2023-05-16 13:20,280,60,2023-05-16 19:00,Yes,26.9,1080,120,6
Null,VEH_503,13,O_279,2023-05-16 19:21,0,0,2023-05-16 19:21,Null,0.0,0,1440,-1
20230516B000086_001,VEH_503,14,D_233,2023-05-16 20:29,0,60,2023-05-16 21:29,Yes,23.19,1080,120,5
Null,VEH_503,15,O_800,2023-05-16 22:07,0,0,2023-05-16 22:07,Null,0.0,0,1440,-1
20230516B000452_001,VEH_503,16,D_209,2023-05-16 22:57,0,60,2023-05-16 23:57,Yes,20.65,1080,120,7
Null,VEH_503,17,O_276,2023-05-17 00:22,0,0,2023-05-17 00:22,Null,0.0,0,1440,-1
20230516B499298_001,VEH_503,18,D_217,2023-05-17 01:19,0,60,2023-05-17 02:19,Yes,26.26,1080,120,8
Null,VEH_503,19,O_819,2023-05-17 06:13,0,0,2023-05-17 06:13,Null,0.0,0,1440,-1
M18411322,VEH_503,20,D_410,2023-05-17 10:58,0,60,2023-05-17 11:58,Yes,21.95,420,900,9
Null,VEH_503,21,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410716,VEH_503,22,D_538,Null,Null,Null,Null,No,16.37,600,1020,10
Null,VEH_505,1,O_309,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
MF2305176317660,VEH_505,2,D_2174,Null,Null,Null,Null,No,11.31,780,1080,8
MF2305176317662,VEH_505,3,D_2174,Null,Null,Null,Null,No,11.02,0,360,9
Null,VEH_506,1,O_309,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176316928,VEH_506,2,D_1447,2023-05-16 03:10,230,60,2023-05-16 08:00,Yes,18.16,420,900,3
Null,VEH_506,3,O_800,2023-05-16 08:20,0,0,2023-05-16 08:20,Null,0.0,0,1440,-1
20230515B497307_001,VEH_506,4,D_53,2023-05-16 08:16,944,60,2023-05-17 01:00,Yes,12.72,0,360,5
20230515B498219_001,VEH_506,5,D_75,Null,Null,Null,Null,No,14.25,780,1080,4
Null,VEH_506,6,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499722_001,VEH_506,7,D_209,Null,Null,Null,Null,No,11.25,600,1020,5
Null,VEH_506,8,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B001606_007,VEH_506,9,D_209,Null,Null,Null,Null,No,19.61,420,900,10
Null,VEH_506,10,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499381_001,VEH_506,11,D_164,Null,Null,Null,Null,No,22.09,1080,120,10
Null,VEH_506,12,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498647_001,VEH_506,13,D_21,Null,Null,Null,Null,No,23.44,0,360,10
Null,VEH_506,14,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000380_001,VEH_506,15,D_107,Null,Null,Null,Null,No,23.79,1080,120,10
Null,VEH_507,1,O_309,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166312371,VEH_507,2,D_1936,2023-05-16 04:17,343,60,2023-05-16 11:00,Yes,16.6,600,1020,4
Null,VEH_507,3,O_40,2023-05-16 12:21,0,0,2023-05-16 12:21,Null,0.0,0,1440,-1
20230516B000262_001,VEH_507,4,D_37,2023-05-16 12:56,0,60,2023-05-16 13:56,Yes,24.29,600,1020,6
Null,VEH_507,5,O_26,2023-05-16 13:58,0,0,2023-05-16 13:58,Null,0.0,0,1440,-1
20230516B001072_001,VEH_507,6,D_109,2023-05-16 16:47,73,60,2023-05-16 19:00,Yes,23.07,1080,120,4
Null,VEH_507,7,O_276,2023-05-16 19:50,0,0,2023-05-16 19:50,Null,0.0,0,1440,-1
20230515B494895_001,VEH_507,8,D_97,2023-05-16 21:45,135,60,2023-05-17 01:00,Yes,22.82,0,360,7
Null,VEH_507,9,O_800,2023-05-17 01:19,0,0,2023-05-17 01:19,Null,0.0,0,1440,-1
20230517B001608_001,VEH_507,10,D_1,2023-05-17 03:08,0,60,2023-05-17 04:08,Yes,22.57,0,360,8
Null,VEH_507,11,O_276,2023-05-17 06:10,0,0,2023-05-17 06:10,Null,0.0,0,1440,-1
MF2305176324127,VEH_507,12,D_1869,2023-05-17 10:29,0,60,2023-05-17 11:29,Yes,22.8,420,900,9
Null,VEH_508,1,O_309,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
MF2305186338019,VEH_508,2,D_2362,Null,Null,Null,Null,No,22.97,780,1080,8
Null,VEH_508,3,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B003400_001,VEH_508,4,D_95,Null,Null,Null,Null,No,15.29,0,360,10
Null,VEH_508,5,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18409674,VEH_508,6,D_867,Null,Null,Null,Null,No,19.46,1080,120,10
Null,VEH_509,1,O_309,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
MF2305186335028,VEH_509,2,D_2020,Null,Null,Null,Null,No,27.0,780,1080,7
Null,VEH_509,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002216_001,VEH_509,4,D_208,Null,Null,Null,Null,No,26.83,1080,120,9
Null,VEH_602,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B001120_001,VEH_602,2,D_19,2023-05-16 08:44,256,60,2023-05-16 14:00,Yes,16.06,780,1080,5
Null,VEH_603,1,O_45,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498099_001,VEH_603,2,D_1,2023-05-15 08:20,280,60,2023-05-15 14:00,Yes,19.07,780,1080,1
Null,VEH_603,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494127_001,VEH_603,4,D_9,2023-05-15 17:04,56,60,2023-05-15 19:00,Yes,26.53,1080,120,2
Null,VEH_603,5,O_276,2023-05-16 09:10,0,0,2023-05-16 09:10,Null,0.0,0,1440,-1
20230515B495439_001,VEH_603,6,D_46,2023-05-16 09:50,10,60,2023-05-16 11:00,Yes,25.1,600,1020,5
Null,VEH_603,7,O_288,2023-05-16 12:30,0,0,2023-05-16 12:30,Null,0.0,0,1440,-1
MF2305236349501,VEH_603,8,D_2304,2023-05-16 14:55,0,60,2023-05-16 15:55,Yes,20.89,600,1020,6
Null,VEH_603,9,O_276,2023-05-16 18:46,0,0,2023-05-16 18:46,Null,0.0,0,1440,-1
20230515B494894_001,VEH_603,10,D_96,2023-05-16 21:29,151,60,2023-05-17 01:00,Yes,17.61,0,360,6
Null,VEH_603,11,O_40,2023-05-17 01:06,0,0,2023-05-17 01:06,Null,0.0,0,1440,-1
20230517B002098_001,VEH_603,12,D_146,2023-05-17 01:53,0,60,2023-05-17 02:53,Yes,25.64,1080,120,8
Null,VEH_603,13,O_800,2023-05-17 06:49,0,0,2023-05-17 06:49,Null,0.0,0,1440,-1
20230517B003464_001,VEH_603,14,D_209,2023-05-17 08:09,111,60,2023-05-17 11:00,Yes,24.87,600,1020,8
Null,VEH_603,15,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410699,VEH_603,16,D_293,Null,Null,Null,Null,No,21.53,1080,120,8
Null,VEH_604,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B001142_001,VEH_604,2,D_1,2023-05-16 08:20,280,60,2023-05-16 14:00,Yes,14.07,780,1080,5
Null,VEH_604,3,O_276,2023-05-16 14:10,0,0,2023-05-16 14:10,Null,0.0,0,1440,-1
20230515B495325_001,VEH_604,4,D_112,2023-05-16 16:52,68,60,2023-05-16 19:00,Yes,26.17,1080,120,6
Null,VEH_604,5,O_279,2023-05-16 19:32,0,0,2023-05-16 19:32,Null,0.0,0,1440,-1
MF2305226346945,VEH_604,6,D_1295,2023-05-16 20:46,194,60,2023-05-17 01:00,Yes,24.31,0,360,6
Null,VEH_604,7,O_614,2023-05-17 01:45,0,0,2023-05-17 01:45,Null,0.0,0,1440,-1
MF2305176317237,VEH_604,8,D_1416,2023-05-17 03:12,0,60,2023-05-17 04:12,Yes,19.71,0,360,5
Null,VEH_604,9,O_279,2023-05-17 07:18,0,0,2023-05-17 07:18,Null,0.0,0,1440,-1
M18408475,VEH_604,10,D_832,Null,Null,Null,Null,No,22.06,780,1080,7
Null,VEH_604,11,O_390,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B003279_001,VEH_604,12,D_108,Null,Null,Null,Null,No,19.88,600,1020,9
Null,VEH_604,13,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000806_001,VEH_604,14,D_201,Null,Null,Null,Null,No,22.36,780,1080,8
Null,VEH_605,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499851_001,VEH_605,2,D_208,2023-05-16 09:32,208,60,2023-05-16 14:00,Yes,24.67,780,1080,5
Null,VEH_605,3,O_800,2023-05-16 14:53,0,0,2023-05-16 14:53,Null,0.0,0,1440,-1
20230515B497350_001,VEH_605,4,D_71,2023-05-16 15:11,169,60,2023-05-16 19:00,Yes,19.08,1080,120,6
Null,VEH_605,5,O_495,2023-05-16 19:48,0,0,2023-05-16 19:48,Null,0.0,0,1440,-1
20230515B495174_001,VEH_605,6,D_59,2023-05-16 20:43,197,60,2023-05-17 01:00,Yes,15.03,0,360,7
Null,VEH_605,7,O_800,2023-05-17 01:10,0,0,2023-05-17 01:10,Null,0.0,0,1440,-1
20230515B495795_001,VEH_605,8,D_186,2023-05-17 02:32,0,60,2023-05-17 03:32,Yes,24.81,0,360,7
Null,VEH_605,9,O_279,2023-05-17 07:26,0,0,2023-05-17 07:26,Null,0.0,0,1440,-1
M18410549,VEH_605,10,D_610,2023-05-17 09:21,39,60,2023-05-17 11:00,Yes,20.43,600,1020,9
Null,VEH_605,11,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516944840,VEH_605,12,D_134,Null,Null,Null,Null,No,20.45,1080,120,10
Null,VEH_606,1,O_45,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305186339917,VEH_606,2,D_1184,2023-05-16 09:47,193,60,2023-05-16 14:00,Yes,24.76,780,1080,4
Null,VEH_606,3,O_800,2023-05-16 14:58,0,0,2023-05-16 14:58,Null,0.0,0,1440,-1
20230515B498121_001,VEH_606,4,D_125,2023-05-16 15:51,0,60,2023-05-16 16:51,Yes,25.95,780,1080,6
Null,VEH_606,5,O_279,2023-05-16 17:08,0,0,2023-05-16 17:08,Null,0.0,0,1440,-1
M18407925,VEH_606,6,D_521,2023-05-16 18:14,0,60,2023-05-16 19:14,Yes,22.7,1080,120,5
Null,VEH_606,7,O_800,2023-05-16 19:57,0,0,2023-05-16 19:57,Null,0.0,0,1440,-1
20230515B497769_001,VEH_606,8,D_11,2023-05-16 20:53,187,60,2023-05-17 01:00,Yes,21.51,0,360,5
Null,VEH_606,9,O_62,2023-05-17 06:51,0,0,2023-05-17 06:51,Null,0.0,0,1440,-1
20230517B002125_001,VEH_606,10,D_109,2023-05-17 09:17,43,60,2023-05-17 11:00,Yes,18.64,600,1020,9
Null,VEH_606,11,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499208_001,VEH_606,12,D_10,Null,Null,Null,Null,No,20.71,600,1020,10
Null,VEH_607,1,O_45,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
MF2305186339931,VEH_607,2,D_1184,2023-05-17 03:47,193,60,2023-05-17 08:00,Yes,26.74,420,900,8
Null,VEH_607,3,O_800,2023-05-17 08:58,0,0,2023-05-17 08:58,Null,0.0,0,1440,-1
20230516B498953_005,VEH_607,4,D_1,2023-05-17 09:40,0,60,2023-05-17 10:40,Yes,22.36,420,900,9
Null,VEH_607,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498748_001,VEH_607,6,D_137,Null,Null,Null,Null,No,19.38,1080,120,8
Null,VEH_609,1,O_45,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
20230517B003407_001,VEH_609,2,D_19,Null,Null,Null,Null,No,19.33,780,1080,9
Null,VEH_702,1,O_70,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156310668,VEH_702,2,D_1827,2023-05-15 05:18,102,60,2023-05-15 08:00,Yes,22.84,420,900,0
Null,VEH_702,3,O_26,2023-05-15 08:56,0,0,2023-05-15 08:56,Null,0.0,0,1440,-1
20230515B498441_001,VEH_702,4,D_109,2023-05-15 11:40,0,60,2023-05-15 12:40,Yes,24.8,420,900,1
Null,VEH_702,5,O_276,2023-05-15 13:30,0,0,2023-05-15 13:30,Null,0.0,0,1440,-1
20230513B494184_001,VEH_702,6,D_139,2023-05-15 15:56,124,60,2023-05-15 19:00,Yes,18.26,1080,120,1
Null,VEH_702,7,O_68,2023-05-15 20:35,0,0,2023-05-15 20:35,Null,0.0,0,1440,-1
20230515B498541_001,VEH_702,8,D_56,2023-05-15 20:06,234,60,2023-05-16 01:00,Yes,25.13,0,360,3
Null,VEH_702,9,O_537,2023-05-17 00:35,0,0,2023-05-17 00:35,Null,0.0,0,1440,-1
M18408279,VEH_702,10,D_439,2023-05-17 03:09,231,60,2023-05-17 08:00,Yes,20.7,420,900,7
Null,VEH_702,11,O_45,2023-05-17 08:54,0,0,2023-05-17 08:54,Null,0.0,0,1440,-1
20230517B003411_001,VEH_702,12,D_12,2023-05-17 09:27,33,60,2023-05-17 11:00,Yes,24.8,600,1020,9
Null,VEH_703,1,O_70,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000264_001,VEH_703,2,D_108,2023-05-16 04:08,172,60,2023-05-16 08:00,Yes,19.31,420,900,4
Null,VEH_703,3,O_800,2023-05-16 08:44,0,0,2023-05-16 08:44,Null,0.0,0,1440,-1
20230515B498341_001,VEH_703,4,D_171,2023-05-16 09:30,30,60,2023-05-16 11:00,Yes,25.52,600,1020,5
Null,VEH_703,5,O_40,2023-05-16 12:12,0,0,2023-05-16 12:12,Null,0.0,0,1440,-1
20230516B499966_001,VEH_703,6,D_208,2023-05-16 14:01,0,60,2023-05-16 15:01,Yes,19.77,780,1080,6
Null,VEH_703,7,O_800,2023-05-16 18:53,0,0,2023-05-16 18:53,Null,0.0,0,1440,-1
20230516B499831_001,VEH_703,8,D_109,2023-05-16 20:16,224,60,2023-05-17 01:00,Yes,15.02,0,360,7
Null,VEH_703,9,O_276,2023-05-17 06:50,0,0,2023-05-17 06:50,Null,0.0,0,1440,-1
20230516B498646_001,VEH_703,10,D_21,2023-05-17 08:36,0,60,2023-05-17 09:36,Yes,20.74,420,900,9
Null,VEH_703,11,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499155_001,VEH_703,12,D_234,Null,Null,Null,Null,No,19.0,1080,120,8
Null,VEH_704,1,O_70,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176324648,VEH_704,2,D_1623,2023-05-16 05:29,271,60,2023-05-16 11:00,Yes,20.75,600,1020,4
Null,VEH_704,3,O_279,2023-05-16 12:50,0,0,2023-05-16 12:50,Null,0.0,0,1440,-1
M18407835,VEH_704,4,D_276,2023-05-16 17:18,42,60,2023-05-16 19:00,Yes,24.38,1080,120,6
Null,VEH_704,5,O_68,2023-05-16 19:34,0,0,2023-05-16 19:34,Null,0.0,0,1440,-1
MF2305166315594,VEH_704,6,D_1342,2023-05-16 22:08,112,60,2023-05-17 01:00,Yes,18.26,0,360,7
Null,VEH_704,7,O_390,2023-05-17 01:00,0,0,2023-05-17 01:00,Null,0.0,0,1440,-1
20230517B003274_001,VEH_704,8,D_109,2023-05-17 02:53,0,60,2023-05-17 03:53,Yes,13.15,0,360,8
Null,VEH_704,9,O_276,2023-05-17 06:50,0,0,2023-05-17 06:50,Null,0.0,0,1440,-1
20230516B499371_001,VEH_704,10,D_237,2023-05-17 09:38,22,60,2023-05-17 11:00,Yes,21.86,600,1020,9
Null,VEH_705,1,O_70,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230517B002650_001,VEH_705,2,D_108,2023-05-17 04:08,352,60,2023-05-17 11:00,Yes,22.08,600,1020,8
Null,VEH_705,3,O_129,2023-05-17 11:26,0,0,2023-05-17 11:26,Null,0.0,0,1440,-1
20230517B002284_001,VEH_705,4,D_108,2023-05-17 11:00,0,60,2023-05-17 12:00,Yes,23.08,420,900,8
Null,VEH_705,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000743_001,VEH_705,6,D_197,Null,Null,Null,Null,No,21.08,780,1080,10
Null,VEH_802,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498542_001,VEH_802,2,D_56,2023-05-15 02:27,0,60,2023-05-15 03:27,Yes,17.56,0,360,0
Null,VEH_802,3,O_537,2023-05-15 06:35,0,0,2023-05-15 06:35,Null,0.0,0,1440,-1
M18408035,VEH_802,4,D_426,2023-05-15 10:20,0,60,2023-05-15 11:20,Yes,25.11,420,900,1
Null,VEH_802,5,O_394,2023-05-15 12:32,0,0,2023-05-15 12:32,Null,0.0,0,1440,-1
MF2305166314603,VEH_802,6,D_2125,2023-05-15 16:04,116,60,2023-05-15 19:00,Yes,26.46,1080,120,1
Null,VEH_803,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498538_001,VEH_803,2,D_56,2023-05-15 02:27,273,60,2023-05-15 08:00,Yes,19.74,420,900,0
Null,VEH_803,3,O_537,2023-05-17 00:35,0,0,2023-05-17 00:35,Null,0.0,0,1440,-1
20230516B499531_001,VEH_803,4,D_109,2023-05-17 03:55,185,60,2023-05-17 08:00,Yes,17.02,420,900,6
Null,VEH_803,5,O_276,2023-05-17 08:50,0,0,2023-05-17 08:50,Null,0.0,0,1440,-1
20230515B495448_001,VEH_803,6,D_149,Null,Null,Null,Null,No,20.48,780,1080,7
Null,VEH_803,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499380_001,VEH_803,8,D_229,Null,Null,Null,Null,No,24.71,780,1080,9
Null,VEH_803,9,O_819,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B001034_001,VEH_803,10,D_37,Null,Null,Null,Null,No,24.86,780,1080,8
Null,VEH_803,11,O_819,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176321246,VEH_803,12,D_1364,Null,Null,Null,Null,No,21.96,420,900,9
Null,VEH_804,1,O_68,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156309453,VEH_804,2,D_1323,2023-05-15 04:44,316,60,2023-05-15 11:00,Yes,22.8,600,1020,0
Null,VEH_804,3,O_800,2023-05-15 13:37,0,0,2023-05-15 13:37,Null,0.0,0,1440,-1
20230515B498297_001,VEH_804,4,D_199,2023-05-15 13:39,0,60,2023-05-15 14:39,Yes,26.92,780,1080,2
Null,VEH_804,5,O_279,2023-05-16 00:31,0,0,2023-05-16 00:31,Null,0.0,0,1440,-1
20230516B499616_001,VEH_804,6,D_108,2023-05-16 01:33,0,60,2023-05-16 02:33,Yes,26.59,0,360,4
Null,VEH_804,7,O_800,2023-05-16 06:44,0,0,2023-05-16 06:44,Null,0.0,0,1440,-1
20230515B497500_001,VEH_804,8,D_160,2023-05-16 07:10,0,60,2023-05-16 08:10,Yes,25.78,420,900,5
Null,VEH_804,9,O_495,2023-05-16 13:13,0,0,2023-05-16 13:13,Null,0.0,0,1440,-1
20230516B001105_001,VEH_804,10,D_109,2023-05-16 13:51,0,60,2023-05-16 14:51,Yes,20.02,600,1020,6
Null,VEH_804,11,O_276,2023-05-16 18:50,0,0,2023-05-16 18:50,Null,0.0,0,1440,-1
20230515B495373_001,VEH_804,12,D_52,2023-05-16 21:10,170,60,2023-05-17 01:00,Yes,23.57,0,360,6
Null,VEH_804,13,O_800,2023-05-17 01:46,0,0,2023-05-17 01:46,Null,0.0,0,1440,-1
20230516B000509_001,VEH_804,14,D_125,2023-05-17 01:31,329,60,2023-05-17 08:00,Yes,15.55,420,900,8
Null,VEH_804,15,O_279,2023-05-17 08:17,0,0,2023-05-17 08:17,Null,0.0,0,1440,-1
20230517B002460_001,VEH_804,16,D_7,Null,Null,Null,Null,No,15.55,780,1080,8
Null,VEH_804,17,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000839_001,VEH_804,18,D_204,Null,Null,Null,Null,No,23.52,0,360,8
Null,VEH_805,1,O_68,2023-05-16 18:00,0,0,2023-05-16 18:00,Null,0.0,0,1440,-1
MF2305176316600,VEH_805,2,D_1224,2023-05-16 18:35,0,60,2023-05-16 19:35,Yes,18.23,1080,120,7
MF2305176316596,VEH_805,3,D_1375,Null,Null,Null,Null,No,6.34,780,1080,7
Null,VEH_807,1,O_68,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498103_001,VEH_807,2,D_23,2023-05-15 08:06,114,60,2023-05-15 11:00,Yes,22.31,600,1020,1
Null,VEH_807,3,O_68,2023-05-15 14:04,0,0,2023-05-15 14:04,Null,0.0,0,1440,-1
20230515B498539_001,VEH_807,4,D_56,2023-05-15 12:40,320,60,2023-05-15 19:00,Yes,16.1,1080,120,1
Null,VEH_807,5,O_537,2023-05-17 00:35,0,0,2023-05-17 00:35,Null,0.0,0,1440,-1
M18410190,VEH_807,6,D_426,2023-05-17 04:20,160,60,2023-05-17 08:00,Yes,20.48,420,900,6
Null,VEH_807,7,O_276,2023-05-17 09:26,0,0,2023-05-17 09:26,Null,0.0,0,1440,-1
20230516B498740_001,VEH_807,8,D_80,Null,Null,Null,Null,No,16.42,1080,120,9
Null,VEH_807,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498057_001,VEH_807,10,D_3,Null,Null,Null,Null,No,19.7,600,1020,7
Null,VEH_808,1,O_68,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498534_001,VEH_808,2,D_144,2023-05-15 08:19,281,60,2023-05-15 14:00,Yes,25.6,780,1080,0
Null,VEH_808,3,O_537,2023-05-15 18:31,0,0,2023-05-15 18:31,Null,0.0,0,1440,-1
MF2305186339733,VEH_808,4,D_1654,2023-05-15 22:51,0,60,2023-05-15 23:51,Yes,18.78,1080,120,3
Null,VEH_808,5,O_495,2023-05-16 00:56,0,0,2023-05-16 00:56,Null,0.0,0,1440,-1
20230515B495091_001,VEH_808,6,D_44,2023-05-16 01:55,0,60,2023-05-16 02:55,Yes,25.26,0,360,4
Null,VEH_808,7,O_614,2023-05-16 06:36,0,0,2023-05-16 06:36,Null,0.0,0,1440,-1
MF2305176322624,VEH_808,8,D_1609,2023-05-16 07:25,155,60,2023-05-16 11:00,Yes,18.24,600,1020,4
Null,VEH_808,9,O_26,2023-05-16 12:15,0,0,2023-05-16 12:15,Null,0.0,0,1440,-1
M18407867,VEH_808,10,D_400,2023-05-16 12:45,15,60,2023-05-16 14:00,Yes,24.97,780,1080,5
Null,VEH_808,11,O_19,2023-05-16 14:12,0,0,2023-05-16 14:12,Null,0.0,0,1440,-1
MF2305186339042,VEH_808,12,D_1654,2023-05-16 15:24,936,60,2023-05-17 08:00,Yes,24.1,420,900,6
Null,VEH_808,13,O_495,2023-05-17 08:56,0,0,2023-05-17 08:56,Null,0.0,0,1440,-1
20230516B001114_001,VEH_808,14,D_209,2023-05-17 08:51,69,60,2023-05-17 11:00,Yes,19.92,600,1020,7
Null,VEH_808,15,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498661_001,VEH_808,16,D_55,Null,Null,Null,Null,No,22.98,1080,120,8
Null,VEH_809,1,O_68,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176316613,VEH_809,2,D_2166,2023-05-16 01:12,0,60,2023-05-16 02:12,Yes,22.47,1080,120,4
Null,VEH_809,3,O_276,2023-05-16 08:20,0,0,2023-05-16 08:20,Null,0.0,0,1440,-1
20230515B495424_001,VEH_809,4,D_74,2023-05-16 10:20,0,60,2023-05-16 11:20,Yes,7.93,600,1020,5
Null,VEH_809,5,O_800,2023-05-16 12:32,0,0,2023-05-16 12:32,Null,0.0,0,1440,-1
20230515B495776_001,VEH_809,6,D_93,2023-05-16 17:34,0,60,2023-05-16 18:34,Yes,22.35,780,1080,6
Null,VEH_810,1,O_68,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230516B000913_001,VEH_810,2,D_29,2023-05-16 14:29,0,60,2023-05-16 15:29,Yes,16.55,420,900,6
Null,VEH_812,1,O_68,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230515B498527_001,VEH_812,2,D_1,2023-05-16 14:15,225,60,2023-05-16 19:00,Yes,24.92,1080,120,5
Null,VEH_812,3,O_276,2023-05-16 19:10,0,0,2023-05-16 19:10,Null,0.0,0,1440,-1
20230515B495539_001,VEH_812,4,D_165,2023-05-16 22:13,0,60,2023-05-16 23:13,Yes,18.73,1080,120,5
Null,VEH_812,5,O_288,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305236349563,VEH_812,6,D_2270,Null,Null,Null,Null,No,25.77,1080,120,9
Null,VEH_813,1,O_68,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166315596,VEH_813,2,D_1316,2023-05-16 02:22,0,60,2023-05-16 03:22,Yes,13.86,0,360,4
MF2305166315588,VEH_813,3,D_1319,2023-05-16 05:03,297,60,2023-05-16 11:00,Yes,11.19,600,1020,4
Null,VEH_813,4,O_800,2023-05-16 11:11,0,0,2023-05-16 11:11,Null,0.0,0,1440,-1
20230515B497402_001,VEH_813,5,D_114,2023-05-16 11:43,0,60,2023-05-16 12:43,Yes,23.85,600,1020,5
Null,VEH_813,6,O_800,2023-05-16 13:22,0,0,2023-05-16 13:22,Null,0.0,0,1440,-1
