ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_2765,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406382,VEH_2765,2,D_397,2023-05-15 12:40,0,60,2023-05-15 13:40,Yes,21.22,420,900,1
Null,VEH_2766,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406366,VEH_2766,2,D_301,2023-05-15 12:20,40,60,2023-05-15 14:00,Yes,21.05,780,1080,0
Null,VEH_2766,3,O_537,2023-05-15 14:13,0,0,2023-05-15 14:13,Null,0.0,0,1440,-1
M18406002,VEH_2766,4,D_439,Null,Null,Null,Null,No,22.68,1080,120,1
Null,VEH_2766,5,O_45,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498096_001,VEH_2766,6,D_19,Null,Null,Null,Null,No,20.15,0,360,2
Null,VEH_2767,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407987,VEH_2767,2,D_426,2023-05-15 09:19,221,60,2023-05-15 14:00,Yes,25.48,780,1080,0
Null,VEH_2767,3,O_276,2023-05-15 15:26,0,0,2023-05-15 15:26,Null,0.0,0,1440,-1
20230513B494008_001,VEH_2767,4,D_60,Null,Null,Null,Null,No,20.66,1080,120,2
Null,VEH_2767,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494129_001,VEH_2767,6,D_14,Null,Null,Null,Null,No,19.85,0,360,3
Null,VEH_2768,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316940,VEH_2768,2,D_1687,2023-05-15 10:50,130,60,2023-05-15 14:00,Yes,24.97,780,1080,0
Null,VEH_2769,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408018,VEH_2769,2,D_294,Null,Null,Null,Null,No,19.39,1080,120,0
Null,VEH_2771,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18405566,VEH_2771,2,D_356,Null,Null,Null,Null,No,9.23,780,1080,2
M18407855,VEH_2771,3,D_390,Null,Null,Null,Null,No,16.45,1080,120,2
Null,VEH_2775,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406368,VEH_2775,2,D_410,Null,Null,Null,Null,No,22.25,0,360,2
Null,VEH_2776,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18405864,VEH_2776,2,D_672,Null,Null,Null,Null,No,25.12,0,360,1
Null,VEH_2777,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406034,VEH_2777,2,D_294,Null,Null,Null,Null,No,18.81,0,360,1
Null,VEH_2778,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406367,VEH_2778,2,D_301,Null,Null,Null,Null,No,23.73,0,360,1
Null,VEH_2779,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18407483,VEH_2779,2,D_410,Null,Null,Null,Null,No,18.7,0,360,1
Null,VEH_2780,1,O_279,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18406384,VEH_2780,2,D_301,Null,Null,Null,Null,No,13.33,0,360,3
M18405925,VEH_2780,3,D_301,Null,Null,Null,Null,No,12.71,420,900,2
Null,VEH_2782,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407480,VEH_2782,2,D_409,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,28.33,600,1020,0
Null,VEH_2782,3,O_288,Null,Null,Null,Null,Null,0.0,0,1440,-1
PND000336,VEH_2782,4,D_2287,Null,Null,Null,Null,No,26.84,0,360,1
Null,VEH_2783,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406321,VEH_2783,2,D_464,2023-05-15 10:01,0,60,2023-05-15 11:01,Yes,29.2,600,1020,0
Null,VEH_2783,3,O_276,2023-05-15 13:58,0,0,2023-05-15 13:58,Null,0.0,0,1440,-1
N_20230515939265,VEH_2783,4,D_238,2023-05-15 14:22,0,60,2023-05-15 15:22,Yes,27.29,780,1080,2
Null,VEH_2784,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407526,VEH_2784,2,D_409,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,28.0,420,900,0
Null,VEH_2786,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406497,VEH_2786,2,D_356,Null,Null,Null,Null,No,31.38,1080,120,2
Null,VEH_2787,1,O_279,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18407972,VEH_2787,2,D_390,Null,Null,Null,Null,No,31.37,1080,120,3
Null,VEH_2902,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498008_001,VEH_2902,2,D_208,2023-05-15 01:16,0,60,2023-05-15 02:16,Yes,23.16,0,360,0
Null,VEH_2902,3,O_276,2023-05-15 07:40,0,0,2023-05-15 07:40,Null,0.0,0,1440,-1
M18406152,VEH_2902,4,D_410,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,20.84,420,900,1
Null,VEH_2902,5,O_537,2023-05-15 12:21,0,0,2023-05-15 12:21,Null,0.0,0,1440,-1
MF2305186339729,VEH_2902,6,D_1184,Null,Null,Null,Null,No,21.01,1080,120,1
Null,VEH_2902,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494013_001,VEH_2902,8,D_91,Null,Null,Null,Null,No,19.3,0,360,1
Null,VEH_2903,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305166311756,VEH_2903,2,D_1385,2023-05-15 04:19,0,60,2023-05-15 05:19,Yes,20.23,0,360,0
Null,VEH_2903,3,O_68,2023-05-15 06:22,0,0,2023-05-15 06:22,Null,0.0,0,1440,-1
20230515B498543_001,VEH_2903,4,D_56,2023-05-15 08:15,0,60,2023-05-15 09:15,Yes,25.36,420,900,1
Null,VEH_2904,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406441,VEH_2904,2,D_351,2023-05-15 03:19,221,60,2023-05-15 08:00,Yes,21.38,420,900,0
Null,VEH_2904,3,O_276,2023-05-15 09:53,0,0,2023-05-15 09:53,Null,0.0,0,1440,-1
20230515B494725_001,VEH_2904,4,D_1,2023-05-15 09:48,12,60,2023-05-15 11:00,Yes,15.73,600,1020,1
Null,VEH_2904,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494031_001,VEH_2904,6,D_12,Null,Null,Null,Null,No,21.52,1080,120,2
Null,VEH_2905,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406455,VEH_2905,2,D_672,2023-05-15 05:55,245,60,2023-05-15 11:00,Yes,14.87,600,1020,0
20230515B497990_001,VEH_2905,3,D_108,2023-05-15 16:31,0,60,2023-05-15 17:31,Yes,11.27,780,1080,0
Null,VEH_2905,4,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497488_001,VEH_2905,5,D_91,Null,Null,Null,Null,No,20.51,1080,120,3
Null,VEH_2906,1,O_62,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497985_001,VEH_2906,2,D_108,2023-05-15 12:46,0,60,2023-05-15 13:46,Yes,15.2,600,1020,2
M18406443,VEH_2906,3,D_350,Null,Null,Null,Null,No,10.28,420,900,2
Null,VEH_2907,1,O_62,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166311758,VEH_2907,2,D_1386,2023-05-15 12:09,51,60,2023-05-15 14:00,Yes,16.87,780,1080,1
Null,VEH_3003,1,O_129,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495852_001,VEH_3003,2,D_208,2023-05-15 07:01,359,60,2023-05-15 14:00,Yes,24.56,780,1080,1
Null,VEH_3003,3,O_276,2023-05-15 15:40,0,0,2023-05-15 15:40,Null,0.0,0,1440,-1
20230513B494122_001,VEH_3003,4,D_108,2023-05-15 14:38,0,60,2023-05-15 15:38,Yes,18.99,780,1080,2
Null,VEH_3003,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498156_001,VEH_3003,6,D_26,Null,Null,Null,Null,No,19.61,0,360,2
Null,VEH_3102,1,O_93,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156308631,VEH_3102,2,D_2074,2023-05-15 04:25,0,60,2023-05-15 05:25,Yes,26.29,0,360,0
Null,VEH_3102,3,O_276,2023-05-15 08:49,0,0,2023-05-15 08:49,Null,0.0,0,1440,-1
20230513B494579_001,VEH_3102,4,D_11,2023-05-15 10:34,0,60,2023-05-15 11:34,Yes,20.19,420,900,1
Null,VEH_3102,5,O_800,2023-05-15 13:10,0,0,2023-05-15 13:10,Null,0.0,0,1440,-1
20230515B498179_001,VEH_3102,6,D_195,2023-05-15 12:35,25,60,2023-05-15 14:00,Yes,17.37,780,1080,2
20230513B493886_001,Null,Null,Null,Null,Null,Null,Null,Null,18.99,780,1080,3
20230513B493924_001,Null,Null,Null,Null,Null,Null,Null,Null,24.22,420,900,3
20230513B493988_001,Null,Null,Null,Null,Null,Null,Null,Null,22.39,600,1020,3
20230513B494002_001,Null,Null,Null,Null,Null,Null,Null,Null,18.88,420,900,3
20230513B494022_001,Null,Null,Null,Null,Null,Null,Null,Null,22.63,780,1080,3
20230513B494047_001,Null,Null,Null,Null,Null,Null,Null,Null,22.08,420,900,3
20230513B494104_001,Null,Null,Null,Null,Null,Null,Null,Null,20.3,420,900,3
20230513B494139_001,Null,Null,Null,Null,Null,Null,Null,Null,21.03,420,900,3
20230513B494149_001,Null,Null,Null,Null,Null,Null,Null,Null,36.44,780,1080,3
20230513B494156_001,Null,Null,Null,Null,Null,Null,Null,Null,21.58,420,900,3
20230513B494180_001,Null,Null,Null,Null,Null,Null,Null,Null,25.71,600,1020,3
20230513B494186_001,Null,Null,Null,Null,Null,Null,Null,Null,18.78,420,900,3
20230513B494215_001,Null,Null,Null,Null,Null,Null,Null,Null,17.11,780,1080,3
20230513B494240_001,Null,Null,Null,Null,Null,Null,Null,Null,27.29,420,900,3
20230513B494259_001,Null,Null,Null,Null,Null,Null,Null,Null,33.11,420,900,3
20230513B494264_001,Null,Null,Null,Null,Null,Null,Null,Null,26.05,780,1080,3
20230513B494273_001,Null,Null,Null,Null,Null,Null,Null,Null,27.47,780,1080,3
20230513B494288_001,Null,Null,Null,Null,Null,Null,Null,Null,24.02,600,1020,3
20230513B494294_001,Null,Null,Null,Null,Null,Null,Null,Null,22.11,780,1080,3
20230513B494312_001,Null,Null,Null,Null,Null,Null,Null,Null,21.09,780,1080,3
20230513B494327_001,Null,Null,Null,Null,Null,Null,Null,Null,18.81,600,1020,3
20230513B494400_001,Null,Null,Null,Null,Null,Null,Null,Null,21.56,420,900,3
20230513B494481_001,Null,Null,Null,Null,Null,Null,Null,Null,34.96,780,1080,3
20230513B494583_001,Null,Null,Null,Null,Null,Null,Null,Null,26.03,420,900,3
20230513B494606_001,Null,Null,Null,Null,Null,Null,Null,Null,26.02,600,1020,3
20230515B494721_001,Null,Null,Null,Null,Null,Null,Null,Null,20.94,600,1020,3
20230515B494900_001,Null,Null,Null,Null,Null,Null,Null,Null,35.1,420,900,3
20230515B495045_001,Null,Null,Null,Null,Null,Null,Null,Null,34.16,780,1080,3
20230515B495117_001,Null,Null,Null,Null,Null,Null,Null,Null,23.83,780,1080,3
20230515B495167_001,Null,Null,Null,Null,Null,Null,Null,Null,28.5,600,1020,3
20230515B495206_001,Null,Null,Null,Null,Null,Null,Null,Null,14.97,600,1020,3
20230515B495437_001,Null,Null,Null,Null,Null,Null,Null,Null,18.68,600,1020,3
20230515B495755_001,Null,Null,Null,Null,Null,Null,Null,Null,24.14,600,1020,3
20230515B495816_001,Null,Null,Null,Null,Null,Null,Null,Null,38.67,600,1020,3
20230515B495831_001,Null,Null,Null,Null,Null,Null,Null,Null,22.88,600,1020,3
20230515B495975_001,Null,Null,Null,Null,Null,Null,Null,Null,22.69,420,900,3
20230515B495982_001,Null,Null,Null,Null,Null,Null,Null,Null,23.85,780,1080,3
20230515B497165_001,Null,Null,Null,Null,Null,Null,Null,Null,32.67,780,1080,3
20230515B497228_001,Null,Null,Null,Null,Null,Null,Null,Null,18.24,780,1080,3
20230515B497252_001,Null,Null,Null,Null,Null,Null,Null,Null,28.67,780,1080,3
20230515B497264_001,Null,Null,Null,Null,Null,Null,Null,Null,15.81,780,1080,3
20230515B497303_001,Null,Null,Null,Null,Null,Null,Null,Null,17.12,600,1020,3
20230515B497365_001,Null,Null,Null,Null,Null,Null,Null,Null,16.03,600,1020,3
20230515B497393_001,Null,Null,Null,Null,Null,Null,Null,Null,21.74,780,1080,3
20230515B497412_001,Null,Null,Null,Null,Null,Null,Null,Null,30.47,780,1080,3
20230515B497440_001,Null,Null,Null,Null,Null,Null,Null,Null,31.7,780,1080,3
20230515B497459_001,Null,Null,Null,Null,Null,Null,Null,Null,17.32,420,900,3
20230515B497472_001,Null,Null,Null,Null,Null,Null,Null,Null,19.54,420,900,3
20230515B497507_001,Null,Null,Null,Null,Null,Null,Null,Null,22.36,780,1080,3
20230515B497537_001,Null,Null,Null,Null,Null,Null,Null,Null,22.81,780,1080,3
20230515B497598_001,Null,Null,Null,Null,Null,Null,Null,Null,19.79,600,1020,3
20230515B497766_001,Null,Null,Null,Null,Null,Null,Null,Null,19.31,780,1080,3
20230515B497987_001,Null,Null,Null,Null,Null,Null,Null,Null,21.83,600,1020,3
20230515B498007_001,Null,Null,Null,Null,Null,Null,Null,Null,26.58,780,1080,3
20230515B498028_001,Null,Null,Null,Null,Null,Null,Null,Null,27.14,0,360,3
20230515B498101_001,Null,Null,Null,Null,Null,Null,Null,Null,28.69,1080,120,3
20230515B498108_001,Null,Null,Null,Null,Null,Null,Null,Null,26.3,780,1080,3
20230515B498142_001,Null,Null,Null,Null,Null,Null,Null,Null,27.97,600,1020,3
20230515B498182_001,Null,Null,Null,Null,Null,Null,Null,Null,21.87,600,1020,3
20230515B498222_001,Null,Null,Null,Null,Null,Null,Null,Null,28.05,420,900,3
20230515B498250_001,Null,Null,Null,Null,Null,Null,Null,Null,23.51,600,1020,3
20230515B498279_001,Null,Null,Null,Null,Null,Null,Null,Null,24.19,420,900,3
20230515B498332_001,Null,Null,Null,Null,Null,Null,Null,Null,27.85,600,1020,3
20230515B498425_001,Null,Null,Null,Null,Null,Null,Null,Null,25.99,420,900,3
20230515B498433_001,Null,Null,Null,Null,Null,Null,Null,Null,13.58,600,1020,3
20230515B498447_001,Null,Null,Null,Null,Null,Null,Null,Null,16.61,420,900,3
20230515B498453_001,Null,Null,Null,Null,Null,Null,Null,Null,19.87,420,900,3
20230515B498463_001,Null,Null,Null,Null,Null,Null,Null,Null,24.92,600,1020,3
20230515B498467_001,Null,Null,Null,Null,Null,Null,Null,Null,27.82,420,900,3
20230515B498472_001,Null,Null,Null,Null,Null,Null,Null,Null,17.18,600,1020,3
20230515B498480_001,Null,Null,Null,Null,Null,Null,Null,Null,22.05,780,1080,3
20230515B498484_001,Null,Null,Null,Null,Null,Null,Null,Null,14.47,420,900,3
20230515B498488_001,Null,Null,Null,Null,Null,Null,Null,Null,19.05,600,1020,3
20230515B498509_001,Null,Null,Null,Null,Null,Null,Null,Null,19.9,600,1020,3
20230515B498529_001,Null,Null,Null,Null,Null,Null,Null,Null,24.52,420,900,3
N_20230513922572,Null,Null,Null,Null,Null,Null,Null,Null,35.64,420,900,3
N_20230513933377,Null,Null,Null,Null,Null,Null,Null,Null,25.38,600,1020,3
M18404366,Null,Null,Null,Null,Null,Null,Null,Null,19.51,420,900,3
M18405568,Null,Null,Null,Null,Null,Null,Null,Null,27.5,420,900,3
M18405860,Null,Null,Null,Null,Null,Null,Null,Null,29.25,600,1020,3
M18406006,Null,Null,Null,Null,Null,Null,Null,Null,20.9,420,900,3
M18406012,Null,Null,Null,Null,Null,Null,Null,Null,21.42,420,900,3
M18406043,Null,Null,Null,Null,Null,Null,Null,Null,30.63,780,1080,3
M18406138,Null,Null,Null,Null,Null,Null,Null,Null,24.08,600,1020,3
M18406163,Null,Null,Null,Null,Null,Null,Null,Null,30.5,780,1080,3
M18406231,Null,Null,Null,Null,Null,Null,Null,Null,25.78,780,1080,3
M18406316,Null,Null,Null,Null,Null,Null,Null,Null,30.93,420,900,3
M18406320,Null,Null,Null,Null,Null,Null,Null,Null,23.55,780,1080,3
M18406365,Null,Null,Null,Null,Null,Null,Null,Null,20.34,600,1020,3
M18406370,Null,Null,Null,Null,Null,Null,Null,Null,26.1,600,1020,3
M18406374,Null,Null,Null,Null,Null,Null,Null,Null,29.47,780,1080,3
M18406378,Null,Null,Null,Null,Null,Null,Null,Null,19.08,780,1080,3
M18406444,Null,Null,Null,Null,Null,Null,Null,Null,14.82,600,1020,3
M18407502,Null,Null,Null,Null,Null,Null,Null,Null,16.77,600,1020,3
M18408013,Null,Null,Null,Null,Null,Null,Null,Null,30.76,780,1080,3
M18408023,Null,Null,Null,Null,Null,Null,Null,Null,27.61,780,1080,3
M18408049,Null,Null,Null,Null,Null,Null,Null,Null,15.83,780,1080,3
MF2305126295390,Null,Null,Null,Null,Null,Null,Null,Null,26.85,780,1080,3
MF2305156297071,Null,Null,Null,Null,Null,Null,Null,Null,23.78,780,1080,3
MF2305156298393,Null,Null,Null,Null,Null,Null,Null,Null,18.26,600,1020,3
MF2305156308972,Null,Null,Null,Null,Null,Null,Null,Null,28.38,420,900,3
MF2305156309449,Null,Null,Null,Null,Null,Null,Null,Null,25.77,420,900,3
MF2305156309489,Null,Null,Null,Null,Null,Null,Null,Null,25.66,780,1080,3
MF2305156309714,Null,Null,Null,Null,Null,Null,Null,Null,25.25,780,1080,3
MF2305156309852,Null,Null,Null,Null,Null,Null,Null,Null,25.46,600,1020,3
MF2305156310487,Null,Null,Null,Null,Null,Null,Null,Null,32.88,600,1020,3
MF2305156310836,Null,Null,Null,Null,Null,Null,Null,Null,23.95,600,1020,3
MF2305156310898,Null,Null,Null,Null,Null,Null,Null,Null,24.13,600,1020,3
MF2305166312363,Null,Null,Null,Null,Null,Null,Null,Null,21.6,420,900,3
MF2305166312780,Null,Null,Null,Null,Null,Null,Null,Null,30.79,420,900,3
MF2305166314065,Null,Null,Null,Null,Null,Null,Null,Null,19.79,780,1080,3
MF2305166314221,Null,Null,Null,Null,Null,Null,Null,Null,28.88,600,1020,3
MF2305166314294,Null,Null,Null,Null,Null,Null,Null,Null,23.21,600,1020,3
MF2305166314632,Null,Null,Null,Null,Null,Null,Null,Null,15.02,780,1080,3
MF2305176316928,Null,Null,Null,Null,Null,Null,Null,Null,18.16,420,900,3
MF2305176316938,Null,Null,Null,Null,Null,Null,Null,Null,36.25,420,900,3
MF2305176322240,Null,Null,Null,Null,Null,Null,Null,Null,29.35,420,900,3
MF2305176322271,Null,Null,Null,Null,Null,Null,Null,Null,30.86,420,900,3
MF2305176324257,Null,Null,Null,Null,Null,Null,Null,Null,25.4,600,1020,3
MF2305186338513,Null,Null,Null,Null,Null,Null,Null,Null,26.62,420,900,3
MF2305186339751,Null,Null,Null,Null,Null,Null,Null,Null,29.65,1080,120,3
MF2305236350933,Null,Null,Null,Null,Null,Null,Null,Null,18.04,780,1080,3
MF2305246360152,Null,Null,Null,Null,Null,Null,Null,Null,34.42,0,360,3
MF2305276372485,Null,Null,Null,Null,Null,Null,Null,Null,26.45,780,1080,3
MF2305316383888,Null,Null,Null,Null,Null,Null,Null,Null,27.23,420,900,3
MF2305316384851,Null,Null,Null,Null,Null,Null,Null,Null,22.01,780,1080,3
MF2305316384867,Null,Null,Null,Null,Null,Null,Null,Null,23.32,600,1020,3
MF2305316385710,Null,Null,Null,Null,Null,Null,Null,Null,24.32,600,1020,3
MF2305316385718,Null,Null,Null,Null,Null,Null,Null,Null,16.31,420,900,3
MF2305316385725,Null,Null,Null,Null,Null,Null,Null,Null,23.01,780,1080,3
MF2305316385733,Null,Null,Null,Null,Null,Null,Null,Null,16.99,600,1020,3
MF2305316385746,Null,Null,Null,Null,Null,Null,Null,Null,33.22,600,1020,3
PND000094,Null,Null,Null,Null,Null,Null,Null,Null,27.45,780,1080,3
PND000193,Null,Null,Null,Null,Null,Null,Null,Null,24.38,420,900,3
20230513B494154_001,Null,Null,Null,Null,Null,Null,Null,Null,27.51,420,900,2
20230513B494189_001,Null,Null,Null,Null,Null,Null,Null,Null,30.16,420,900,2
20230515B495263_001,Null,Null,Null,Null,Null,Null,Null,Null,25.11,420,900,2
20230515B498006_001,Null,Null,Null,Null,Null,Null,Null,Null,30.73,420,900,2
20230515B498487_001,Null,Null,Null,Null,Null,Null,Null,Null,38.94,0,360,2
20230515B498508_001,Null,Null,Null,Null,Null,Null,Null,Null,34.21,0,360,2
20230515B498532_001,Null,Null,Null,Null,Null,Null,Null,Null,29.88,1080,120,2
M18406005,Null,Null,Null,Null,Null,Null,Null,Null,26.07,420,900,2
M18406011,Null,Null,Null,Null,Null,Null,Null,Null,20.18,420,900,2
M18406038,Null,Null,Null,Null,Null,Null,Null,Null,21.14,420,900,2
M18406135,Null,Null,Null,Null,Null,Null,Null,Null,31.56,420,900,2
M18406205,Null,Null,Null,Null,Null,Null,Null,Null,27.67,0,360,2
M18406245,Null,Null,Null,Null,Null,Null,Null,Null,25.97,600,1020,2
M18406314,Null,Null,Null,Null,Null,Null,Null,Null,24.35,600,1020,2
M18406364,Null,Null,Null,Null,Null,Null,Null,Null,26.69,600,1020,2
M18406373,Null,Null,Null,Null,Null,Null,Null,Null,16.27,420,900,2
M18406383,Null,Null,Null,Null,Null,Null,Null,Null,26.73,420,900,2
M18407484,Null,Null,Null,Null,Null,Null,Null,Null,20.64,420,900,2
M18407931,Null,Null,Null,Null,Null,Null,Null,Null,29.86,420,900,2
M18407968,Null,Null,Null,Null,Null,Null,Null,Null,23.9,600,1020,2
M18408012,Null,Null,Null,Null,Null,Null,Null,Null,17.96,420,900,2
M18408045,Null,Null,Null,Null,Null,Null,Null,Null,28.84,420,900,2
M18408070,Null,Null,Null,Null,Null,Null,Null,Null,23.6,420,900,2
MF2305126294382,Null,Null,Null,Null,Null,Null,Null,Null,18.33,420,900,2
MF2305126295524,Null,Null,Null,Null,Null,Null,Null,Null,29.36,420,900,2
MF2305156298191,Null,Null,Null,Null,Null,Null,Null,Null,21.45,600,1020,2
MF2305156309441,Null,Null,Null,Null,Null,Null,Null,Null,27.12,420,900,2
MF2305156309798,Null,Null,Null,Null,Null,Null,Null,Null,27.62,0,360,2
MF2305156310886,Null,Null,Null,Null,Null,Null,Null,Null,34.13,600,1020,2
MF2305166311985,Null,Null,Null,Null,Null,Null,Null,Null,24.69,420,900,2
MF2305166312383,Null,Null,Null,Null,Null,Null,Null,Null,21.62,420,900,2
MF2305166314615,Null,Null,Null,Null,Null,Null,Null,Null,28.43,420,900,2
MF2305176322270,Null,Null,Null,Null,Null,Null,Null,Null,21.32,420,900,2
MF2305176322280,Null,Null,Null,Null,Null,Null,Null,Null,19.56,600,1020,2
MF2305186339749,Null,Null,Null,Null,Null,Null,Null,Null,27.96,1080,120,2
MF2305236350939,Null,Null,Null,Null,Null,Null,Null,Null,15.09,420,900,2
MF2305276372483,Null,Null,Null,Null,Null,Null,Null,Null,30.09,780,1080,2
MF2305316384850,Null,Null,Null,Null,Null,Null,Null,Null,18.51,420,900,2
MF2305316384865,Null,Null,Null,Null,Null,Null,Null,Null,21.75,780,1080,2
MF2305316385724,Null,Null,Null,Null,Null,Null,Null,Null,23.2,420,900,2
MF2305316385745,Null,Null,Null,Null,Null,Null,Null,Null,33.01,420,900,2
PND000159,Null,Null,Null,Null,Null,Null,Null,Null,32.57,600,1020,2
20230515B495125_001,Null,Null,Null,Null,Null,Null,Null,Null,28.4,420,900,1
20230515B497992_001,Null,Null,Null,Null,Null,Null,Null,Null,30.19,0,360,1
20230515B497999_001,Null,Null,Null,Null,Null,Null,Null,Null,29.44,420,900,1
20230515B498026_001,Null,Null,Null,Null,Null,Null,Null,Null,29.2,0,360,1
M18406456,Null,Null,Null,Null,Null,Null,Null,Null,27.5,420,900,1
MF2305126295521,Null,Null,Null,Null,Null,Null,Null,Null,33.39,420,900,1
MF2305156309848,Null,Null,Null,Null,Null,Null,Null,Null,29.73,600,1020,1
MF2305166314217,Null,Null,Null,Null,Null,Null,Null,Null,31.47,600,1020,1
MF2305176324213,Null,Null,Null,Null,Null,Null,Null,Null,31.31,600,1020,1
MF2305186339747,Null,Null,Null,Null,Null,Null,Null,Null,29.2,780,1080,1
20230515B495851_001,Null,Null,Null,Null,Null,Null,Null,Null,29.69,780,1080,0
20230515B497995_001,Null,Null,Null,Null,Null,Null,Null,Null,31.46,780,1080,0
20230515B498102_001,Null,Null,Null,Null,Null,Null,Null,Null,27.43,1080,120,0
20230515B498448_001,Null,Null,Null,Null,Null,Null,Null,Null,35.32,1080,120,0
20230515B498530_001,Null,Null,Null,Null,Null,Null,Null,Null,27.31,600,1020,0
M18405440,Null,Null,Null,Null,Null,Null,Null,Null,30.99,780,1080,0
MF2305156297584,Null,Null,Null,Null,Null,Null,Null,Null,27.02,0,360,0
MF2305156309846,Null,Null,Null,Null,Null,Null,Null,Null,31.69,600,1020,0
MF2305166311981,Null,Null,Null,Null,Null,Null,Null,Null,30.1,780,1080,0
MF2305166314072,Null,Null,Null,Null,Null,Null,Null,Null,33.02,1080,120,0
MF2305166314225,Null,Null,Null,Null,Null,Null,Null,Null,29.79,600,1020,0
MF2305166314599,Null,Null,Null,Null,Null,Null,Null,Null,31.25,600,1020,0
MF2305176322241,Null,Null,Null,Null,Null,Null,Null,Null,33.84,420,900,0
MF2305186339193,Null,Null,Null,Null,Null,Null,Null,Null,29.55,420,900,0
MF2305306377252,Null,Null,Null,Null,Null,Null,Null,Null,29.13,420,900,0
