ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_1375,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494158_001,VEH_1375,2,D_26,2023-05-15 08:34,266,60,2023-05-15 14:00,Yes,20.03,780,1080,0
Null,VEH_1375,3,O_800,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230515B497436_001,VEH_1375,4,D_87,2023-05-15 15:01,0,60,2023-05-15 16:01,Yes,29.28,780,1080,2
Null,VEH_1375,5,O_26,2023-05-15 18:43,0,0,2023-05-15 18:43,Null,0.0,0,1440,-1
20230515B495824_001,VEH_1375,6,D_233,2023-05-15 19:31,0,60,2023-05-15 20:31,Yes,31.61,1080,120,3
Null,VEH_1375,7,O_800,2023-05-16 00:38,0,0,2023-05-16 00:38,Null,0.0,0,1440,-1
20230516B000457_001,VEH_1375,8,D_208,2023-05-16 00:51,0,60,2023-05-16 01:51,Yes,28.68,1080,120,4
Null,VEH_1375,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497613_001,VEH_1375,10,D_205,Null,Null,Null,Null,No,13.68,0,360,5
N_20230515935365,VEH_1375,11,D_103,Null,Null,Null,Null,No,19.18,780,1080,4
Null,VEH_1375,12,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498211_001,VEH_1375,13,D_68,Null,Null,Null,Null,No,12.16,600,1020,5
20230515B498195_001,VEH_1375,14,D_37,Null,Null,Null,Null,No,19.61,600,1020,4
Null,VEH_1376,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494175_001,VEH_1376,2,D_196,2023-05-15 08:35,265,60,2023-05-15 14:00,Yes,28.88,780,1080,0
Null,VEH_1376,3,O_800,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230515B498269_001,VEH_1376,4,D_152,2023-05-15 14:55,185,60,2023-05-15 19:00,Yes,27.35,1080,120,2
Null,VEH_1376,5,O_26,2023-05-15 19:49,0,0,2023-05-15 19:49,Null,0.0,0,1440,-1
20230515B498429_001,VEH_1376,6,D_1,2023-05-15 21:49,0,60,2023-05-15 22:49,Yes,30.41,1080,120,3
Null,VEH_1376,7,O_276,2023-05-16 00:10,0,0,2023-05-16 00:10,Null,0.0,0,1440,-1
20230515B494886_001,VEH_1376,8,D_94,2023-05-16 01:41,0,60,2023-05-16 02:41,Yes,22.66,1080,120,4
20230515B494680_001,VEH_1376,9,D_31,2023-05-16 03:37,0,60,2023-05-16 04:37,Yes,7.94,0,360,4
Null,VEH_1376,10,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408265,VEH_1376,11,D_555,Null,Null,Null,Null,No,27.46,780,1080,5
Null,VEH_1376,12,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000158_001,VEH_1376,13,D_108,Null,Null,Null,Null,No,27.66,600,1020,5
Null,VEH_1377,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494187_001,VEH_1377,2,D_27,2023-05-15 09:59,181,60,2023-05-15 14:00,Yes,27.46,780,1080,0
Null,VEH_1378,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494201_001,VEH_1378,2,D_113,2023-05-15 08:56,244,60,2023-05-15 14:00,Yes,29.75,780,1080,0
Null,VEH_1378,3,O_279,2023-05-15 14:19,0,0,2023-05-15 14:19,Null,0.0,0,1440,-1
M18406371,VEH_1378,4,D_938,2023-05-15 17:39,21,60,2023-05-15 19:00,Yes,27.15,1080,120,0
Null,VEH_1378,5,O_276,2023-05-15 21:19,0,0,2023-05-15 21:19,Null,0.0,0,1440,-1
MF2305156298522,VEH_1378,6,D_1181,2023-05-15 21:29,0,60,2023-05-15 22:29,Yes,28.71,1080,120,3
Null,VEH_1378,7,O_800,2023-05-16 00:46,0,0,2023-05-16 00:46,Null,0.0,0,1440,-1
20230515B497212_001,VEH_1378,8,D_33,2023-05-16 01:05,0,60,2023-05-16 02:05,Yes,28.94,1080,120,4
Null,VEH_1378,9,O_129,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495848_001,VEH_1378,10,D_233,Null,Null,Null,Null,No,28.75,600,1020,4
Null,VEH_1379,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494217_001,VEH_1379,2,D_146,2023-05-15 08:22,278,60,2023-05-15 14:00,Yes,22.39,780,1080,0
Null,VEH_1379,3,O_800,2023-05-15 14:49,0,0,2023-05-15 14:49,Null,0.0,0,1440,-1
20230515B497370_001,VEH_1379,4,D_146,2023-05-15 14:00,240,60,2023-05-15 19:00,Yes,27.52,1080,120,1
Null,VEH_1379,5,O_800,2023-05-15 19:49,0,0,2023-05-15 19:49,Null,0.0,0,1440,-1
20230515B498160_001,VEH_1379,6,D_131,2023-05-15 19:25,275,60,2023-05-16 01:00,Yes,27.34,0,360,3
Null,VEH_1379,7,O_62,2023-05-16 01:50,0,0,2023-05-16 01:50,Null,0.0,0,1440,-1
20230515B498028_001,VEH_1379,8,D_209,2023-05-16 03:21,0,60,2023-05-16 04:21,Yes,27.14,0,360,3
Null,VEH_1379,9,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495416_001,VEH_1379,10,D_70,Null,Null,Null,Null,No,29.13,420,900,5
Null,VEH_1380,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494229_001,VEH_1380,2,D_83,2023-05-15 09:23,217,60,2023-05-15 14:00,Yes,25.75,780,1080,0
Null,VEH_1381,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494248_001,VEH_1381,2,D_60,2023-05-15 07:48,312,60,2023-05-15 14:00,Yes,20.43,780,1080,0
Null,VEH_1381,3,O_276,2023-05-15 15:48,0,0,2023-05-15 15:48,Null,0.0,0,1440,-1
20230513B494203_001,VEH_1381,4,D_68,2023-05-15 17:07,53,60,2023-05-15 19:00,Yes,31.17,1080,120,2
Null,VEH_1381,5,O_800,2023-05-15 19:16,0,0,2023-05-15 19:16,Null,0.0,0,1440,-1
20230515B498344_001,VEH_1381,6,D_38,2023-05-15 19:31,269,60,2023-05-16 01:00,Yes,29.24,0,360,0
Null,VEH_1381,7,O_800,2023-05-16 01:23,0,0,2023-05-16 01:23,Null,0.0,0,1440,-1
20230515B495707_001,VEH_1381,8,D_54,2023-05-16 02:17,0,60,2023-05-16 03:17,Yes,27.14,0,360,4
Null,VEH_1381,9,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000483_001,VEH_1381,10,D_209,Null,Null,Null,Null,No,29.29,600,1020,5
Null,VEH_1382,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B494925_001,VEH_1382,2,D_173,2023-05-15 07:38,322,60,2023-05-15 14:00,Yes,16.82,780,1080,0
20230513B493925_001,VEH_1382,3,D_206,2023-05-15 15:36,144,60,2023-05-15 19:00,Yes,13.65,1080,120,0
Null,VEH_1382,4,O_26,2023-05-16 01:10,0,0,2023-05-16 01:10,Null,0.0,0,1440,-1
20230516B001081_001,VEH_1382,5,D_209,Null,Null,Null,Null,No,28.1,420,900,4
Null,VEH_1382,6,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495375_001,VEH_1382,7,D_53,Null,Null,Null,Null,No,27.46,0,360,4
Null,VEH_1383,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408074,VEH_1383,2,D_390,2023-05-15 09:32,208,60,2023-05-15 14:00,Yes,30.56,780,1080,0
Null,VEH_1384,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312379,VEH_1384,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,22.69,780,1080,0
Null,VEH_1385,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312387,VEH_1385,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,25.59,780,1080,0
Null,VEH_1386,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494753_001,VEH_1386,2,D_136,2023-05-16 01:40,0,60,2023-05-16 02:40,Yes,32.7,1080,120,4
Null,VEH_1386,3,O_394,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305166314599,VEH_1386,4,D_2138,Null,Null,Null,Null,No,31.25,600,1020,0
Null,VEH_1387,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406153,VEH_1387,2,D_410,2023-05-15 16:11,0,60,2023-05-15 17:11,Yes,16.88,780,1080,2
20230513B494314_001,VEH_1387,3,D_50,2023-05-15 17:38,22,60,2023-05-15 19:00,Yes,15.6,1080,120,0
Null,VEH_1387,4,O_537,2023-05-15 19:17,0,0,2023-05-15 19:17,Null,0.0,0,1440,-1
M18406251,VEH_1387,5,D_286,2023-05-15 23:25,35,60,2023-05-16 01:00,Yes,28.29,0,360,0
Null,VEH_1387,6,O_276,2023-05-16 01:43,0,0,2023-05-16 01:43,Null,0.0,0,1440,-1
N_20230515938960,VEH_1387,7,D_1,2023-05-16 01:37,0,60,2023-05-16 02:37,Yes,20.36,0,360,4
Null,VEH_1387,8,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494819_001,VEH_1387,9,D_6,Null,Null,Null,Null,No,22.82,600,1020,5
Null,VEH_1388,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494718_001,VEH_1388,2,D_44,2023-05-16 01:58,0,60,2023-05-16 02:58,Yes,30.84,1080,120,4
Null,VEH_1388,3,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176317241,VEH_1388,4,D_2004,Null,Null,Null,Null,No,27.2,600,1020,5
Null,VEH_1389,1,O_276,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495487_001,VEH_1389,2,D_62,Null,Null,Null,Null,No,27.27,420,900,5
Null,VEH_1390,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494251_001,VEH_1390,2,D_61,2023-05-15 16:22,98,60,2023-05-15 19:00,Yes,29.53,1080,120,1
Null,VEH_1390,3,O_42,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176320560,VEH_1390,4,D_1344,Null,Null,Null,Null,No,33.0,420,900,5
Null,VEH_1391,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B494934_001,VEH_1391,2,D_105,2023-05-15 16:34,0,60,2023-05-15 17:34,Yes,30.89,600,1020,2
Null,VEH_1393,1,O_276,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495523_001,VEH_1393,2,D_228,Null,Null,Null,Null,No,14.19,600,1020,5
20230513B494215_001,VEH_1393,3,D_75,Null,Null,Null,Null,No,17.11,780,1080,3
Null,VEH_1394,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494831_001,VEH_1394,2,D_83,2023-05-16 03:23,0,60,2023-05-16 04:23,Yes,27.1,0,360,4
Null,VEH_1395,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495444_001,VEH_1395,2,D_83,2023-05-16 03:23,0,60,2023-05-16 04:23,Yes,28.25,0,360,4
Null,VEH_1396,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495273_001,VEH_1396,2,D_5,2023-05-16 03:31,0,60,2023-05-16 04:31,Yes,28.84,0,360,4
Null,VEH_1397,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494757_001,VEH_1397,2,D_50,2023-05-16 04:17,0,60,2023-05-16 05:17,Yes,29.98,0,360,4
Null,VEH_1397,3,O_42,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305166312873,VEH_1397,4,D_1295,Null,Null,Null,Null,No,29.44,600,1020,5
Null,VEH_1398,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495486_001,VEH_1398,2,D_61,2023-05-16 04:22,0,60,2023-05-16 05:22,Yes,27.38,0,360,4
Null,VEH_1398,3,O_42,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499865_001,VEH_1398,4,D_109,Null,Null,Null,Null,No,32.7,600,1020,4
Null,VEH_1399,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494297_001,VEH_1399,2,D_231,2023-05-15 14:20,0,60,2023-05-15 15:20,Yes,27.95,600,1020,2
Null,VEH_1399,3,O_45,2023-05-15 18:40,0,0,2023-05-15 18:40,Null,0.0,0,1440,-1
20230515B498097_001,VEH_1399,4,D_19,2023-05-15 20:16,224,60,2023-05-16 01:00,Yes,10.37,0,360,3
Null,VEH_1400,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
N_20230515939020,VEH_1400,2,D_224,Null,Null,Null,Null,No,18.07,0,360,4
20230515B494617_001,VEH_1400,3,D_64,Null,Null,Null,Null,No,12.69,600,1020,4
Null,VEH_1401,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494603_001,VEH_1401,2,D_4,Null,Null,Null,Null,No,12.21,420,900,4
N_20230515938946,VEH_1401,3,D_78,Null,Null,Null,Null,No,19.45,420,900,4
Null,VEH_1401,4,O_129,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499948_001,VEH_1401,5,D_209,Null,Null,Null,Null,No,27.96,600,1020,4
Null,VEH_1402,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494478_001,VEH_1402,2,D_132,2023-05-15 08:38,262,60,2023-05-15 14:00,Yes,33.59,780,1080,1
Null,VEH_1402,3,O_800,2023-05-15 15:09,0,0,2023-05-15 15:09,Null,0.0,0,1440,-1
20230515B497620_001,VEH_1402,4,D_81,2023-05-15 15:31,0,60,2023-05-15 16:31,Yes,33.74,780,1080,2
Null,VEH_1402,5,O_495,2023-05-15 19:15,0,0,2023-05-15 19:15,Null,0.0,0,1440,-1
20230515B498466_001,VEH_1402,6,D_1,2023-05-15 20:09,231,60,2023-05-16 01:00,Yes,24.08,0,360,2
Null,VEH_1402,7,O_276,2023-05-16 01:10,0,0,2023-05-16 01:10,Null,0.0,0,1440,-1
M18407865,VEH_1402,8,D_424,Null,Null,Null,Null,No,33.01,1080,120,3
Null,VEH_1403,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408068,VEH_1403,2,D_294,2023-05-15 10:26,154,60,2023-05-15 14:00,Yes,37.11,780,1080,1
Null,VEH_1404,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494311_001,VEH_1404,2,D_132,2023-05-15 14:38,0,60,2023-05-15 15:38,Yes,38.41,420,900,2
Null,VEH_1404,3,O_800,2023-05-16 01:09,0,0,2023-05-16 01:09,Null,0.0,0,1440,-1
20230515B497717_001,VEH_1404,4,D_75,2023-05-16 01:11,0,60,2023-05-16 02:11,Yes,33.27,1080,120,4
Null,VEH_1404,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498425_001,VEH_1404,6,D_117,Null,Null,Null,Null,No,25.99,420,900,3
Null,VEH_1405,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495327_001,VEH_1405,2,D_23,2023-05-16 04:11,0,60,2023-05-16 05:11,Yes,34.3,0,360,4
Null,VEH_1406,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494252_001,VEH_1406,2,D_62,2023-05-15 16:30,90,60,2023-05-15 19:00,Yes,25.05,1080,120,2
M18406151,VEH_1406,3,D_410,2023-05-15 20:10,0,60,2023-05-15 21:10,Yes,15.97,1080,120,0
Null,VEH_1406,4,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408288,VEH_1406,5,D_376,Null,Null,Null,Null,No,33.81,600,1020,5
Null,VEH_1407,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494599_001,VEH_1407,2,D_2,Null,Null,Null,Null,No,34.4,420,900,4
Null,VEH_1407,3,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498984_001,VEH_1407,4,D_7,Null,Null,Null,Null,No,26.22,600,1020,4
Null,VEH_1408,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494761_001,VEH_1408,2,D_52,Null,Null,Null,Null,No,33.53,420,900,4
Null,VEH_1408,3,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516939175,VEH_1408,4,D_179,Null,Null,Null,Null,No,27.06,600,1020,5
Null,VEH_1409,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B496249_001,VEH_1409,2,D_54,Null,Null,Null,Null,No,33.48,420,900,4
Null,VEH_1409,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499700_001,VEH_1409,4,D_37,Null,Null,Null,Null,No,26.27,600,1020,5
Null,VEH_1410,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408173,VEH_1410,2,D_354,Null,Null,Null,Null,No,35.52,420,900,4
Null,VEH_1410,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499708_001,VEH_1410,4,D_108,Null,Null,Null,Null,No,35.15,600,1020,5
Null,VEH_1411,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494634_001,VEH_1411,2,D_56,2023-05-15 16:20,100,60,2023-05-15 19:00,Yes,16.44,1080,120,2
20230513B494193_001,VEH_1411,3,D_64,2023-05-15 19:01,0,60,2023-05-15 20:01,Yes,25.37,1080,120,1
Null,VEH_1412,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494258_001,VEH_1412,2,D_159,2023-05-15 16:33,0,60,2023-05-15 17:33,Yes,15.75,600,1020,2
20230513B494299_001,VEH_1412,3,D_105,2023-05-15 18:00,0,60,2023-05-15 19:00,Yes,19.48,1080,120,0
Null,VEH_1413,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494047_001,VEH_1413,2,D_186,Null,Null,Null,Null,No,22.08,420,900,3
20230513B494186_001,VEH_1413,3,D_54,Null,Null,Null,Null,No,18.78,420,900,3
Null,VEH_1413,4,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410122,VEH_1413,5,D_362,Null,Null,Null,Null,No,30.76,600,1020,5
Null,VEH_1414,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494104_001,VEH_1414,2,D_2,Null,Null,Null,Null,No,20.3,420,900,3
20230513B494400_001,VEH_1414,3,D_72,Null,Null,Null,Null,No,21.56,420,900,3
Null,VEH_1414,4,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B001069_001,VEH_1414,5,D_55,Null,Null,Null,Null,No,11.88,420,900,5
Null,VEH_1415,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495449_001,VEH_1415,2,D_85,2023-05-16 01:33,0,60,2023-05-16 02:33,Yes,19.55,1080,120,4
Null,VEH_1415,3,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176320574,VEH_1415,4,D_1744,Null,Null,Null,Null,No,28.77,600,1020,5
20230516B000427_001,VEH_1415,5,D_108,Null,Null,Null,Null,No,10.38,600,1020,5
Null,VEH_1416,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494277_001,VEH_1416,2,D_98,2023-05-15 13:38,262,60,2023-05-15 19:00,Yes,25.35,1080,120,1
20230513B494108_001,VEH_1416,3,D_4,2023-05-15 19:59,241,60,2023-05-16 01:00,Yes,16.64,0,360,2
Null,VEH_1416,4,O_495,2023-05-16 02:36,0,0,2023-05-16 02:36,Null,0.0,0,1440,-1
MF2305166315258,VEH_1416,5,D_1205,2023-05-16 04:08,0,60,2023-05-16 05:08,Yes,36.85,0,360,4
Null,VEH_1416,6,O_819,Null,Null,Null,Null,Null,0.0,0,1440,-1
PND000340,VEH_1416,7,D_1306,Null,Null,Null,Null,No,27.08,600,1020,4
Null,VEH_1417,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494156_001,VEH_1417,2,D_117,Null,Null,Null,Null,No,21.58,420,900,3
20230515B494688_001,VEH_1417,3,D_37,Null,Null,Null,Null,No,18.27,600,1020,4
Null,VEH_1417,4,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495816_001,VEH_1417,5,D_233,Null,Null,Null,Null,No,38.67,600,1020,3
Null,VEH_1418,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494240_001,VEH_1418,2,D_88,Null,Null,Null,Null,No,27.29,420,900,3
Null,VEH_1419,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494259_001,VEH_1419,2,D_91,Null,Null,Null,Null,No,33.11,420,900,3
Null,VEH_1419,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498317_001,VEH_1419,4,D_11,Null,Null,Null,Null,No,33.84,600,1020,5
Null,VEH_1420,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494176_001,VEH_1420,2,D_196,2023-05-15 14:35,205,60,2023-05-15 19:00,Yes,34.27,1080,120,1
Null,VEH_1420,3,O_62,2023-05-16 00:46,0,0,2023-05-16 00:46,Null,0.0,0,1440,-1
20230515B497992_001,VEH_1420,4,D_233,2023-05-16 01:28,0,60,2023-05-16 02:28,Yes,30.19,0,360,1
Null,VEH_1420,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497485_001,VEH_1420,6,D_91,Null,Null,Null,Null,No,33.57,420,900,5
Null,VEH_1421,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494583_001,VEH_1421,2,D_38,Null,Null,Null,Null,No,26.03,420,900,3
20230515B494664_001,VEH_1421,3,D_9,Null,Null,Null,Null,No,15.57,780,1080,4
Null,VEH_1422,1,O_276,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
20230513B494153_001,VEH_1422,2,D_23,2023-05-15 22:11,109,60,2023-05-16 01:00,Yes,22.79,0,360,1
MF2305166312385,VEH_1422,3,D_1788,Null,Null,Null,Null,No,18.43,420,900,3
Null,VEH_1423,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494900_001,VEH_1423,2,D_12,Null,Null,Null,Null,No,35.1,420,900,3
Null,VEH_1424,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
N_20230513922572,VEH_1424,2,D_81,Null,Null,Null,Null,No,35.64,420,900,3
Null,VEH_1424,3,O_19,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516942814,VEH_1424,4,D_209,Null,Null,Null,Null,No,34.0,420,900,4
Null,VEH_1425,1,O_276,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
20230515B494880_001,VEH_1425,2,D_93,2023-05-15 21:49,131,60,2023-05-16 01:00,Yes,23.55,0,360,1
20230513B494109_001,VEH_1425,3,D_111,Null,Null,Null,Null,No,17.42,600,1020,3
Null,VEH_1426,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494154_001,VEH_1426,2,D_24,Null,Null,Null,Null,No,27.51,420,900,2
Null,VEH_1427,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230513B494189_001,VEH_1427,2,D_64,Null,Null,Null,Null,No,30.16,420,900,2
Null,VEH_1428,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495263_001,VEH_1428,2,D_20,Null,Null,Null,Null,No,25.11,420,900,2
20230515B494651_001,VEH_1428,3,D_20,Null,Null,Null,Null,No,15.55,600,1020,4
Null,VEH_1429,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406135,VEH_1429,2,D_303,Null,Null,Null,Null,No,31.56,420,900,2
Null,VEH_1430,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408070,VEH_1430,2,D_424,Null,Null,Null,Null,No,23.6,420,900,2
20230515B495500_001,VEH_1430,3,D_54,Null,Null,Null,Null,No,18.21,600,1020,4
Null,VEH_1431,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305166312383,VEH_1431,2,D_1788,Null,Null,Null,Null,No,21.62,420,900,2
20230515B495460_001,VEH_1431,3,D_56,Null,Null,Null,Null,No,18.45,600,1020,4
Null,VEH_1432,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494810_001,VEH_1432,2,D_77,Null,Null,Null,Null,No,23.32,600,1020,4
20230515B494873_001,VEH_1432,3,D_91,Null,Null,Null,Null,No,16.36,780,1080,4
Null,VEH_1433,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494864_001,VEH_1433,2,D_61,Null,Null,Null,Null,No,27.39,600,1020,4
Null,VEH_1434,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495255_001,VEH_1434,2,D_111,Null,Null,Null,Null,No,22.42,600,1020,4
20230513B493886_001,VEH_1434,3,D_21,Null,Null,Null,Null,No,18.99,780,1080,3
Null,VEH_1435,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495264_001,VEH_1435,2,D_20,Null,Null,Null,Null,No,23.92,600,1020,4
20230515B495530_001,VEH_1435,3,D_12,Null,Null,Null,Null,No,17.37,600,1020,4
Null,VEH_1436,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495491_001,VEH_1436,2,D_90,Null,Null,Null,Null,No,30.73,600,1020,4
Null,VEH_1437,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
N_20230515939008,VEH_1437,2,D_89,Null,Null,Null,Null,No,22.2,600,1020,4
20230515B495437_001,VEH_1437,3,D_46,Null,Null,Null,Null,No,18.68,600,1020,3
Null,VEH_1438,1,O_276,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408165,VEH_1438,2,D_410,Null,Null,Null,Null,No,24.61,600,1020,4
